,DateTime,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Power_con
684,6/20/2008 0:00,20/6/2008,12:00 AM,0.162,0,243.17,0.8,0,0,1,1.7
685,6/20/2008 6:00,20/6/2008,6:00 AM,0.214,0.078,240.06,1,0,0,1,2.566666667
686,6/20/2008 12:00,20/6/2008,12:00 PM,3.828,0.404,237.47,16.2,39,0,1,23.8
687,6/20/2008 18:00,20/6/2008,6:00 PM,0.32,0.248,241.13,1.6,0,2,0,3.333333333
688,6/21/2008 0:00,21/6/2008,12:00 AM,1.182,0.346,242.23,5.2,0,0,7,12.7
689,6/21/2008 6:00,21/6/2008,6:00 AM,0.468,0.166,240.11,2.4,0,0,3,4.8
690,6/21/2008 12:00,21/6/2008,12:00 PM,2.402,0.364,236.09,10.4,0,23,12,5.033333333
691,6/21/2008 18:00,21/6/2008,6:00 PM,1.412,0.102,241.13,5.8,0,0,18,5.533333333
692,6/22/2008 0:00,22/6/2008,12:00 AM,0.218,0.088,241.95,1,0,0,0,3.633333333
693,6/22/2008 6:00,22/6/2008,6:00 AM,0.318,0.24,240.37,1.6,0,1,1,3.3
694,6/22/2008 12:00,22/6/2008,12:00 PM,0.342,0.204,236.66,1.6,0,0,0,5.7
695,6/22/2008 18:00,22/6/2008,6:00 PM,4.504,0.372,234.99,19.2,38,0,29,8.066666667
696,6/23/2008 0:00,23/6/2008,12:00 AM,0.242,0.12,241.42,1,0,0,1,3.033333333
697,6/23/2008 6:00,23/6/2008,6:00 AM,0.236,0.118,240.78,1,0,0,1,2.933333333
698,6/23/2008 12:00,23/6/2008,12:00 PM,0.23,0.12,240.32,1,0,0,0,3.833333333
699,6/23/2008 18:00,23/6/2008,6:00 PM,1.234,0.408,239.85,5.8,0,2,12,6.566666667
700,6/24/2008 0:00,24/6/2008,12:00 AM,0.144,0,241.41,0.6,0,0,0,2.4
701,6/24/2008 6:00,24/6/2008,6:00 AM,0.564,0.298,239.87,2.8,0,0,1,8.4
702,6/24/2008 12:00,24/6/2008,12:00 PM,1.38,0.082,235.88,5.8,0,2,18,3
703,6/24/2008 18:00,24/6/2008,6:00 PM,1.094,0.432,239.77,4.8,0,2,13,3.233333333
704,6/25/2008 0:00,25/6/2008,12:00 AM,0.3,0.126,240.15,1.2,1,0,0,4
705,6/25/2008 6:00,25/6/2008,6:00 AM,0.252,0.128,241.22,1.2,0,0,0,4.2
706,6/25/2008 12:00,25/6/2008,12:00 PM,1.24,0.064,237.1,5.2,0,0,18,2.666666667
707,6/25/2008 18:00,25/6/2008,6:00 PM,1.054,0.396,238.64,4.6,0,0,13,4.566666667
708,6/26/2008 0:00,26/6/2008,12:00 AM,0.38,0.234,240.86,1.8,0,1,1,4.333333333
709,6/26/2008 6:00,26/6/2008,6:00 AM,0.212,0.08,240.98,0.8,0,0,0,3.533333333
710,6/26/2008 12:00,26/6/2008,12:00 PM,0.136,0,238.6,0.6,0,0,1,1.266666667
711,6/26/2008 18:00,26/6/2008,6:00 PM,0.384,0.346,241.55,2,0,1,1,4.4
712,6/27/2008 0:00,27/6/2008,12:00 AM,0.908,0.256,243.99,3.8,0,0,12,3.133333333
713,6/27/2008 6:00,27/6/2008,6:00 AM,0.208,0.082,239.45,0.8,0,0,0,3.466666667
714,6/27/2008 12:00,27/6/2008,12:00 PM,0.304,0.228,237.29,1.6,0,1,0,4.066666667
715,6/27/2008 18:00,27/6/2008,6:00 PM,0.272,0.144,239.93,1.4,0,3,0,1.533333333
716,6/28/2008 0:00,28/6/2008,12:00 AM,1.072,0.22,239.48,4.6,0,1,1,15.86666667
717,6/28/2008 6:00,28/6/2008,6:00 AM,0.198,0.084,240.95,0.8,0,0,1,2.3
718,6/28/2008 12:00,28/6/2008,12:00 PM,1.498,0.194,237.39,6.2,0,0,18,6.966666667
719,6/28/2008 18:00,28/6/2008,6:00 PM,0.938,0.14,237.6,4.2,0,0,10,5.633333333
720,6/29/2008 0:00,29/6/2008,12:00 AM,1.038,0.188,237.74,4.4,0,0,1,16.3
721,6/29/2008 6:00,29/6/2008,6:00 AM,0.14,0,240.78,0.6,0,0,1,1.333333333
722,6/29/2008 12:00,29/6/2008,12:00 PM,0.288,0.122,240.5,1.2,0,0,1,3.8
723,6/29/2008 18:00,29/6/2008,6:00 PM,0.29,0.212,240.21,1.4,0,1,1,2.833333333
724,6/30/2008 0:00,30/6/2008,12:00 AM,1.788,0.112,239.6,7.4,0,0,19,10.8
725,6/30/2008 6:00,30/6/2008,6:00 AM,0.214,0.098,239.14,1,0,0,1,2.566666667
726,6/30/2008 12:00,30/6/2008,12:00 PM,1.456,0.1,240.47,6,0,1,18,5.266666667
727,6/30/2008 18:00,30/6/2008,6:00 PM,0.402,0.136,243.84,1.8,0,0,0,6.7
728,7/1/2008 0:00,1/7/2008,12:00 AM,1.326,0.11,241.55,5.4,0,0,19,3.1
729,7/1/2008 6:00,1/7/2008,6:00 AM,0.19,0.076,242.91,0.8,0,0,1,2.166666667
730,7/1/2008 12:00,1/7/2008,12:00 PM,0.584,0.342,240.07,3,0,2,1,6.733333333
731,7/1/2008 18:00,1/7/2008,6:00 PM,1.5,0.336,241.71,6.2,0,1,18,6
732,7/2/2008 0:00,2/7/2008,12:00 AM,0.304,0.23,241.91,1.6,0,0,1,4.066666667
733,7/2/2008 6:00,2/7/2008,6:00 AM,0.3,0.222,239.68,1.4,0,0,1,4
734,7/2/2008 12:00,2/7/2008,12:00 PM,0.61,0.242,239.3,3,0,1,1,8.166666667
735,7/2/2008 18:00,2/7/2008,6:00 PM,0.306,0.256,240.79,1.6,0,1,0,4.1
736,7/3/2008 0:00,3/7/2008,12:00 AM,0.278,0.218,239.07,1.4,0,1,0,3.633333333
737,7/3/2008 6:00,3/7/2008,6:00 AM,1.404,0.226,241.17,5.8,0,0,19,4.4
738,7/3/2008 12:00,3/7/2008,12:00 PM,0.234,0.126,238.08,1,0,0,1,2.9
739,7/3/2008 18:00,3/7/2008,6:00 PM,0.152,0,241.42,0.8,0,0,0,2.533333333
740,7/4/2008 0:00,4/7/2008,12:00 AM,0.46,0.218,240.9,2.2,0,1,1,5.666666667
741,7/4/2008 6:00,4/7/2008,6:00 AM,0.228,0.116,240.92,1,0,1,0,2.8
742,7/4/2008 12:00,4/7/2008,12:00 PM,0.28,0.126,241.43,1.2,0,0,0,4.666666667
743,7/4/2008 18:00,4/7/2008,6:00 PM,1.186,0,238.68,4.8,0,0,18,1.766666667
744,7/5/2008 0:00,5/7/2008,12:00 AM,0.55,0.082,242.4,2.4,0,0,3,6.166666667
745,7/5/2008 6:00,5/7/2008,6:00 AM,0.408,0.33,240.27,2.2,0,2,0,4.8
746,7/5/2008 12:00,5/7/2008,12:00 PM,1.092,0.452,238.56,5.2,0,4,7,7.2
747,7/5/2008 18:00,5/7/2008,6:00 PM,1.248,0.07,237.66,5.2,0,0,18,2.8
748,7/6/2008 0:00,6/7/2008,12:00 AM,0.33,0.078,244.05,1.4,0,0,1,4.5
749,7/6/2008 6:00,6/7/2008,6:00 AM,0.21,0.092,243.03,0.8,0,0,1,2.5
750,7/6/2008 12:00,6/7/2008,12:00 PM,0.834,0.33,240.61,3.6,0,2,1,10.9
751,7/6/2008 18:00,6/7/2008,6:00 PM,1.934,0.622,238.07,8.4,1,1,18,12.23333333
752,7/7/2008 0:00,7/7/2008,12:00 AM,0.628,0.22,242.07,2.6,0,0,1,9.466666667
753,7/7/2008 6:00,7/7/2008,6:00 AM,0.308,0.214,241.47,1.4,0,2,1,2.133333333
754,7/7/2008 12:00,7/7/2008,12:00 PM,0.138,0,239.53,0.6,0,0,1,1.3
755,7/7/2008 18:00,7/7/2008,6:00 PM,0.222,0.086,240.52,1,0,0,0,3.7
756,7/8/2008 0:00,8/7/2008,12:00 AM,0.326,0.248,244.5,1.6,0,0,1,4.433333333
757,7/8/2008 6:00,8/7/2008,6:00 AM,0.3,0.216,239.6,1.4,0,1,1,3
758,7/8/2008 12:00,8/7/2008,12:00 PM,0.752,0.096,239.03,3,0,0,1,11.53333333
759,7/8/2008 18:00,8/7/2008,6:00 PM,0.446,0.104,241.45,2,0,0,0,7.433333333
760,7/9/2008 0:00,9/7/2008,12:00 AM,0.248,0.146,242.58,1.2,0,0,1,3.133333333
761,7/9/2008 6:00,9/7/2008,6:00 AM,0.148,0,243.21,0.6,0,0,0,2.466666667
762,7/9/2008 12:00,9/7/2008,12:00 PM,0.218,0.126,239.11,1,0,1,0,2.633333333
763,7/9/2008 18:00,9/7/2008,6:00 PM,0.234,0.144,240.81,1,0,0,0,3.9
764,7/10/2008 0:00,10/7/2008,12:00 AM,0.14,0,242.8,0.6,0,0,1,1.333333333
765,7/10/2008 6:00,10/7/2008,6:00 AM,0.138,0,240.09,0.6,0,0,1,1.3
766,7/10/2008 12:00,10/7/2008,12:00 PM,0.408,0.358,238.36,2.2,0,1,1,4.8
767,7/10/2008 18:00,10/7/2008,6:00 PM,0.756,0.172,241.25,3.2,0,1,1,10.6
768,7/11/2008 0:00,11/7/2008,12:00 AM,0.522,0.104,241.93,2.2,0,0,1,7.7
769,7/11/2008 6:00,11/7/2008,6:00 AM,0.324,0.256,240.51,1.6,0,2,1,2.4
770,7/11/2008 12:00,11/7/2008,12:00 PM,0.564,0.116,238.72,2.4,0,0,1,8.4
771,7/11/2008 18:00,11/7/2008,6:00 PM,0.31,0.24,240.89,1.6,0,0,0,5.166666667
772,7/12/2008 0:00,12/7/2008,12:00 AM,1.502,0.124,240.06,6.2,1,0,18,6.033333333
773,7/12/2008 6:00,12/7/2008,6:00 AM,0.39,0.356,241.16,2.2,0,1,1,4.5
774,7/12/2008 12:00,12/7/2008,12:00 PM,0.746,0.486,239.87,3.6,0,5,1,6.433333333
775,7/12/2008 18:00,12/7/2008,6:00 PM,0.438,0.274,241.31,2.2,0,0,1,6.3
776,7/13/2008 0:00,13/7/2008,12:00 AM,0.186,0,240.84,1,0,0,1,2.1
777,7/13/2008 6:00,13/7/2008,6:00 AM,1.332,0.082,241.78,5.4,0,0,19,3.2
778,7/13/2008 12:00,13/7/2008,12:00 PM,3.156,0.292,237.4,13.8,0,28,18,6.6
779,7/13/2008 18:00,13/7/2008,6:00 PM,0.34,0.07,239.86,1.6,0,0,1,4.666666667
780,7/14/2008 0:00,14/7/2008,12:00 AM,0.64,0.086,239.63,2.6,1,0,0,9.666666667
781,7/14/2008 6:00,14/7/2008,6:00 AM,0.22,0.088,240.86,1,0,0,1,2.666666667
782,7/14/2008 12:00,14/7/2008,12:00 PM,0.262,0.118,240.72,1.2,0,2,0,2.366666667
783,7/14/2008 18:00,14/7/2008,6:00 PM,0.356,0.072,241.56,1.6,0,0,0,5.933333333
784,7/15/2008 0:00,15/7/2008,12:00 AM,0.178,0,242.4,0.8,0,0,1,1.966666667
785,7/15/2008 6:00,15/7/2008,6:00 AM,1.614,0,238.48,6.8,0,0,18,8.9
786,7/15/2008 12:00,15/7/2008,12:00 PM,1.044,0,238.93,4.4,0,0,1,16.4
787,7/15/2008 18:00,15/7/2008,6:00 PM,0.776,0.268,241.64,3.6,0,1,8,3.933333333
788,7/16/2008 0:00,16/7/2008,12:00 AM,0.74,0.364,239.2,3.4,0,2,0,10.33333333
789,7/16/2008 6:00,16/7/2008,6:00 AM,0.156,0,242.33,0.6,0,0,1,1.6
790,7/16/2008 12:00,16/7/2008,12:00 PM,3.14,0.26,237.97,13.2,0,0,1,51.33333333
791,7/16/2008 18:00,16/7/2008,6:00 PM,1.318,0.098,243.1,5.4,0,0,19,2.966666667
792,7/17/2008 0:00,17/7/2008,12:00 AM,0.518,0,242.89,2.2,0,0,1,7.633333333
793,7/17/2008 6:00,17/7/2008,6:00 AM,1.9,0.292,238.02,8.2,0,1,27,3.666666667
794,7/17/2008 12:00,17/7/2008,12:00 PM,0.276,0.132,238.99,1.2,0,2,1,1.6
795,7/17/2008 18:00,17/7/2008,6:00 PM,0.44,0.09,241.33,2,0,0,1,6.333333333
796,7/18/2008 0:00,18/7/2008,12:00 AM,1.056,0.324,242.28,4.6,0,0,1,16.6
797,7/18/2008 6:00,18/7/2008,6:00 AM,0.344,0.218,240.06,1.6,0,0,1,4.733333333
798,7/18/2008 12:00,18/7/2008,12:00 PM,0.548,0,240.56,2.4,0,0,1,8.133333333
799,7/18/2008 18:00,18/7/2008,6:00 PM,1.216,0,234.32,5.4,0,0,14,6.266666667
800,7/19/2008 0:00,19/7/2008,12:00 AM,0.238,0.096,243.03,1,0,0,1,2.966666667
801,7/19/2008 6:00,19/7/2008,6:00 AM,0.328,0.236,239.64,1.6,0,1,1,3.466666667
802,7/19/2008 12:00,19/7/2008,12:00 PM,0.71,0.246,238.56,3.2,0,0,0,11.83333333
803,7/19/2008 18:00,19/7/2008,6:00 PM,0.892,0.174,238.25,3.8,0,0,11,3.866666667
804,7/20/2008 0:00,20/7/2008,12:00 AM,1.748,0.258,240.18,7.2,0,2,1,26.13333333
805,7/20/2008 6:00,20/7/2008,6:00 AM,0.414,0.35,243.34,2.2,0,1,1,4.9
806,7/20/2008 12:00,20/7/2008,12:00 PM,0.672,0.354,237.86,3.2,0,0,1,10.2
807,7/20/2008 18:00,20/7/2008,6:00 PM,0.144,0,239.1,0.6,0,0,1,1.4
808,7/21/2008 0:00,21/7/2008,12:00 AM,0.154,0,241.42,0.6,0,0,0,2.566666667
809,7/21/2008 6:00,21/7/2008,6:00 AM,0.31,0.202,238.76,1.4,0,0,0,5.166666667
810,7/21/2008 12:00,21/7/2008,12:00 PM,0.43,0.102,236.38,2,0,0,0,7.166666667
811,7/21/2008 18:00,21/7/2008,6:00 PM,0.244,0.116,239.76,1,0,0,1,3.066666667
812,7/22/2008 0:00,22/7/2008,12:00 AM,0.324,0.224,241.47,1.6,0,0,1,4.4
813,7/22/2008 6:00,22/7/2008,6:00 AM,0.148,0,239.49,0.6,0,0,1,1.466666667
814,7/22/2008 12:00,22/7/2008,12:00 PM,0.504,0.132,239.45,2.4,0,0,1,7.4
815,7/22/2008 18:00,22/7/2008,6:00 PM,0.15,0,240.6,0.6,0,0,1,1.5
816,7/23/2008 0:00,23/7/2008,12:00 AM,0.264,0.126,242.82,1.2,0,0,1,3.4
817,7/23/2008 6:00,23/7/2008,6:00 AM,0.248,0.122,240.97,1.2,0,0,1,3.133333333
818,7/23/2008 12:00,23/7/2008,12:00 PM,0.686,0.186,241.03,3.2,0,0,1,10.43333333
819,7/23/2008 18:00,23/7/2008,6:00 PM,0.22,0.09,240.46,1,0,0,0,3.666666667
820,7/24/2008 0:00,24/7/2008,12:00 AM,0.452,0.214,243.09,2,0,1,1,5.533333333
821,7/24/2008 6:00,24/7/2008,6:00 AM,0.37,0.132,240.73,1.6,0,1,1,4.166666667
822,7/24/2008 12:00,24/7/2008,12:00 PM,0.362,0.112,239.2,1.6,0,0,1,5.033333333
823,7/24/2008 18:00,24/7/2008,6:00 PM,0.27,0,241.97,1,0,0,0,4.5
824,7/25/2008 0:00,25/7/2008,12:00 AM,0.25,0.122,242.97,1.2,0,0,1,3.166666667
825,7/25/2008 6:00,25/7/2008,6:00 AM,1.468,0.184,237.73,6.2,0,2,18,4.466666667
826,7/25/2008 12:00,25/7/2008,12:00 PM,0.392,0.326,238.42,2,0,1,1,4.533333333
827,7/25/2008 18:00,25/7/2008,6:00 PM,0.294,0.072,239.08,1.2,0,0,1,3.9
828,7/26/2008 0:00,26/7/2008,12:00 AM,0.152,0,243.03,0.6,0,0,1,1.533333333
829,7/26/2008 6:00,26/7/2008,6:00 AM,0.296,0.188,239.33,1.4,0,0,1,3.933333333
830,7/26/2008 12:00,26/7/2008,12:00 PM,0.332,0.286,239.02,1.8,0,1,0,4.533333333
831,7/26/2008 18:00,26/7/2008,6:00 PM,2.024,0.206,239.71,8.4,0,0,30,3.733333333
832,7/27/2008 0:00,27/7/2008,12:00 AM,0.314,0.226,242.94,1.6,0,0,1,4.233333333
833,7/27/2008 6:00,27/7/2008,6:00 AM,0.148,0,240.05,0.6,0,0,0,2.466666667
834,7/27/2008 12:00,27/7/2008,12:00 PM,0.404,0.334,239,2.2,0,1,1,4.733333333
835,7/27/2008 18:00,27/7/2008,6:00 PM,0.276,0.112,239.15,1.2,0,0,0,4.6
836,7/28/2008 0:00,28/7/2008,12:00 AM,0.276,0.088,242.2,1.2,0,0,0,4.6
837,7/28/2008 6:00,28/7/2008,6:00 AM,2.894,0.298,236.56,12.2,0,1,29,18.23333333
838,7/28/2008 12:00,28/7/2008,12:00 PM,0.152,0,239.13,0.6,0,0,0,2.533333333
839,7/28/2008 18:00,28/7/2008,6:00 PM,0.452,0.134,241.92,2.2,0,0,0,7.533333333
840,7/29/2008 0:00,29/7/2008,12:00 AM,0.448,0.136,242.76,2.2,0,0,0,7.466666667
841,7/29/2008 6:00,29/7/2008,6:00 AM,0.42,0.096,241,2,0,0,1,6
842,7/29/2008 12:00,29/7/2008,12:00 PM,0.352,0,240.5,1.8,0,0,1,4.866666667
843,7/29/2008 18:00,29/7/2008,6:00 PM,0.51,0.126,240.42,2.4,0,0,0,8.5
844,7/30/2008 0:00,30/7/2008,12:00 AM,1.572,0.232,238.69,6.6,0,1,18,7.2
845,7/30/2008 6:00,30/7/2008,6:00 AM,0.354,0,243.76,1.8,0,0,1,4.9
846,7/30/2008 12:00,30/7/2008,12:00 PM,0.438,0.126,239.93,2,0,0,0,7.3
847,7/30/2008 18:00,30/7/2008,6:00 PM,0.436,0.112,238.89,2,0,1,1,5.266666667
848,7/31/2008 0:00,31/7/2008,12:00 AM,0.224,0,243.13,1,0,0,1,2.733333333
849,7/31/2008 6:00,31/7/2008,6:00 AM,0.356,0.226,243.26,1.8,0,0,1,4.933333333
850,7/31/2008 12:00,31/7/2008,12:00 PM,0.414,0.074,241.18,2,0,0,0,6.9
851,7/31/2008 18:00,31/7/2008,6:00 PM,0.348,0.226,241.83,1.6,0,0,1,4.8
852,8/1/2008 0:00,1/8/2008,12:00 AM,0.5,0.226,239.75,2.4,0,0,1,7.333333333
853,8/1/2008 6:00,1/8/2008,6:00 AM,0.17,0,239.17,0.8,0,0,1,1.833333333
854,8/1/2008 12:00,1/8/2008,12:00 PM,0.21,0.1,240.88,1,0,0,1,2.5
855,8/1/2008 18:00,1/8/2008,6:00 PM,0.318,0.244,238.82,1.6,0,1,1,3.3
856,8/2/2008 0:00,2/8/2008,12:00 AM,0.18,0,239.46,1,0,0,0,3
857,8/2/2008 6:00,2/8/2008,6:00 AM,0.14,0,239.47,0.6,0,0,1,1.333333333
858,8/2/2008 12:00,2/8/2008,12:00 PM,0.406,0.352,240.24,2.2,0,1,1,4.766666667
859,8/2/2008 18:00,2/8/2008,6:00 PM,0.23,0.118,236.18,1,0,0,0,3.833333333
860,8/3/2008 0:00,3/8/2008,12:00 AM,0.21,0.094,237.33,1,0,0,1,2.5
861,8/3/2008 6:00,3/8/2008,6:00 AM,0.236,0.122,237.95,1,0,0,1,2.933333333
862,8/3/2008 12:00,3/8/2008,12:00 PM,0.288,0.212,237.72,1.4,0,1,0,3.8
863,8/3/2008 18:00,3/8/2008,6:00 PM,0.242,0.118,236.56,1,0,0,1,3.033333333
864,8/4/2008 0:00,4/8/2008,12:00 AM,0.218,0.096,238.63,1,0,0,1,2.633333333
865,8/4/2008 6:00,4/8/2008,6:00 AM,0.138,0,237.83,0.6,0,0,1,1.3
866,8/4/2008 12:00,4/8/2008,12:00 PM,0.32,0.242,238.42,1.6,0,1,1,3.333333333
867,8/4/2008 18:00,4/8/2008,6:00 PM,4.824,0.182,234.09,20.6,0,71,0,9.4
868,8/5/2008 0:00,5/8/2008,12:00 AM,2.15,0.054,237.52,9,0,0,18,17.83333333
869,8/5/2008 6:00,5/8/2008,6:00 AM,0.574,0.148,239.06,2.8,0,0,5,4.566666667
870,8/5/2008 12:00,5/8/2008,12:00 PM,0.138,0,239.11,0.6,0,0,1,1.3
871,8/5/2008 18:00,5/8/2008,6:00 PM,0.242,0.246,238.64,1.4,0,0,1,3.033333333
872,8/6/2008 0:00,6/8/2008,12:00 AM,0.174,0.142,241.94,0.8,0,1,1,0.9
873,8/6/2008 6:00,6/8/2008,6:00 AM,0.172,0.146,238.55,0.8,0,0,1,1.866666667
874,8/6/2008 12:00,6/8/2008,12:00 PM,0.138,0.102,239.6,0.6,0,0,1,1.3
875,8/6/2008 18:00,6/8/2008,6:00 PM,0.174,0.152,241,0.8,0,0,1,1.9
876,8/7/2008 0:00,7/8/2008,12:00 AM,0.17,0.138,240.16,0.8,0,2,0,0.833333333
877,8/7/2008 6:00,7/8/2008,6:00 AM,0.078,0,238.52,0.2,0,0,0,1.3
878,8/7/2008 12:00,7/8/2008,12:00 PM,0.172,0.144,237.71,0.8,0,0,0,2.866666667
879,8/7/2008 18:00,7/8/2008,6:00 PM,0.078,0,239.02,0.2,0,0,1,0.3
880,8/8/2008 0:00,8/8/2008,12:00 AM,0.166,0.138,239.59,0.8,0,1,1,0.766666667
881,8/8/2008 6:00,8/8/2008,6:00 AM,0.17,0.144,237.64,0.8,0,0,0,2.833333333
882,8/8/2008 12:00,8/8/2008,12:00 PM,0.108,0,240.66,0.6,0,0,1,0.8
883,8/8/2008 18:00,8/8/2008,6:00 PM,0.082,0,241.71,0.2,0,0,1,0.366666667
884,8/9/2008 0:00,9/8/2008,12:00 AM,0.18,0.146,238.78,0.8,0,0,1,2
885,8/9/2008 6:00,9/8/2008,6:00 AM,0.164,0.138,239.48,0.8,0,2,1,-0.266666667
886,8/9/2008 12:00,9/8/2008,12:00 PM,0.126,0.09,241.05,0.6,0,1,1,0.1
887,8/9/2008 18:00,9/8/2008,6:00 PM,0.178,0.156,242.31,0.8,0,0,1,1.966666667
888,8/10/2008 0:00,10/8/2008,12:00 AM,0.156,0.118,238.81,0.8,0,0,1,1.6
889,8/10/2008 6:00,10/8/2008,6:00 AM,0.838,0.268,241.24,3.6,0,0,12,1.966666667
890,8/10/2008 12:00,10/8/2008,12:00 PM,0.08,0,239.9,0.2,0,0,0,1.333333333
891,8/10/2008 18:00,10/8/2008,6:00 PM,0.19,0.146,238.98,1,0,0,1,2.166666667
892,8/11/2008 0:00,11/8/2008,12:00 AM,0.264,0,238.35,1,0,0,1,3.4
893,8/11/2008 6:00,11/8/2008,6:00 AM,0.428,0.238,240.4,2,0,2,0,5.133333333
894,8/11/2008 12:00,11/8/2008,12:00 PM,0.25,0.262,237.73,1.4,0,2,0,2.166666667
895,8/11/2008 18:00,11/8/2008,6:00 PM,0.084,0,243.99,0.2,0,0,1,0.4
896,8/12/2008 0:00,12/8/2008,12:00 AM,0.252,0.25,239.36,1.4,0,0,1,3.2
897,8/12/2008 6:00,12/8/2008,6:00 AM,0.08,0,239.63,0.2,0,0,1,0.333333333
898,8/12/2008 12:00,12/8/2008,12:00 PM,0.08,0,239.77,0.2,0,0,1,0.333333333
899,8/12/2008 18:00,12/8/2008,6:00 PM,0.252,0.258,241.63,1.4,0,0,1,3.2
900,8/13/2008 0:00,13/8/2008,12:00 AM,0.08,0,239.54,0.2,0,0,1,0.333333333
901,8/13/2008 6:00,13/8/2008,6:00 AM,0.16,0.122,240.3,0.8,0,0,1,1.666666667
902,8/13/2008 12:00,13/8/2008,12:00 PM,0.176,0.152,240.66,0.8,0,0,1,1.933333333
903,8/13/2008 18:00,13/8/2008,6:00 PM,0.082,0,242.47,0.2,0,0,1,0.366666667
904,8/14/2008 0:00,14/8/2008,12:00 AM,0.178,0.152,240.77,0.8,0,0,1,1.966666667
905,8/14/2008 6:00,14/8/2008,6:00 AM,0.156,0.12,239.32,0.8,0,0,1,1.6
906,8/14/2008 12:00,14/8/2008,12:00 PM,0.188,0.152,240.89,1,0,0,1,2.133333333
907,8/14/2008 18:00,14/8/2008,6:00 PM,0.158,0.126,242.28,0.8,0,0,1,1.633333333
908,8/15/2008 0:00,15/8/2008,12:00 AM,0.156,0.1,240.63,1,0,0,1,1.6
909,8/15/2008 6:00,15/8/2008,6:00 AM,0.268,0.284,243.37,1.6,0,1,1,2.466666667
910,8/15/2008 12:00,15/8/2008,12:00 PM,0.172,0.142,241.42,0.8,0,1,0,1.866666667
911,8/15/2008 18:00,15/8/2008,6:00 PM,0.27,0.272,240.35,1.6,0,1,1,2.5
912,8/16/2008 0:00,16/8/2008,12:00 AM,0.246,0.244,240.83,1.4,0,2,1,1.1
913,8/16/2008 6:00,16/8/2008,6:00 AM,0.17,0.144,241.87,0.8,0,1,0,1.833333333
914,8/16/2008 12:00,16/8/2008,12:00 PM,0.86,0.416,240.66,4,0,2,9,3.333333333
915,8/16/2008 18:00,16/8/2008,6:00 PM,0.102,0,242.73,0.8,0,0,1,0.7
916,8/17/2008 0:00,17/8/2008,12:00 AM,0.18,0.154,242.08,0.8,0,0,1,2
917,8/17/2008 6:00,17/8/2008,6:00 AM,0.082,0,242.98,0.2,0,0,1,0.366666667
918,8/17/2008 12:00,17/8/2008,12:00 PM,0.082,0,242.6,0.2,0,0,1,0.366666667
919,8/17/2008 18:00,17/8/2008,6:00 PM,0.176,0.154,241.84,0.8,0,0,1,1.933333333
920,8/18/2008 0:00,18/8/2008,12:00 AM,0.082,0,242.25,0.2,0,0,1,0.366666667
921,8/18/2008 6:00,18/8/2008,6:00 AM,0.158,0.124,240.97,0.8,0,0,1,1.633333333
922,8/18/2008 12:00,18/8/2008,12:00 PM,0.176,0.152,241.19,0.8,0,0,1,1.933333333
923,8/18/2008 18:00,18/8/2008,6:00 PM,0.152,0.122,240.33,0.8,0,0,1,1.533333333
924,8/19/2008 0:00,19/8/2008,12:00 AM,0.084,0,243.77,0.2,0,0,1,0.4
925,8/19/2008 6:00,19/8/2008,6:00 AM,0.174,0.15,240.22,0.8,0,0,0,2.9
926,8/19/2008 12:00,19/8/2008,12:00 PM,0.08,0,238.76,0.2,0,0,0,1.333333333
927,8/19/2008 18:00,19/8/2008,6:00 PM,0.082,0,242.28,0.2,0,0,0,1.366666667
928,8/20/2008 0:00,20/8/2008,12:00 AM,0.258,0.242,241.86,1.6,0,0,0,4.3
929,8/20/2008 6:00,20/8/2008,6:00 AM,0.08,0,239.78,0.2,0,0,0,1.333333333
930,8/20/2008 12:00,20/8/2008,12:00 PM,0.154,0.126,242.5,0.8,0,0,1,1.566666667
931,8/20/2008 18:00,20/8/2008,6:00 PM,0.178,0.154,241.93,0.8,0,0,1,1.966666667
932,8/21/2008 0:00,21/8/2008,12:00 AM,0.08,0,239.78,0.2,0,0,0,1.333333333
933,8/21/2008 6:00,21/8/2008,6:00 AM,0.152,0.12,239.19,0.8,0,0,0,2.533333333
934,8/21/2008 12:00,21/8/2008,12:00 PM,0.172,0.146,238.27,0.8,0,0,1,1.866666667
935,8/21/2008 18:00,21/8/2008,6:00 PM,0.08,0,239.71,0.2,0,0,0,1.333333333
936,8/22/2008 0:00,22/8/2008,12:00 AM,0.082,0,240.87,0.2,0,0,0,1.366666667
937,8/22/2008 6:00,22/8/2008,6:00 AM,0.176,0.148,239.52,0.8,0,0,0,2.933333333
938,8/22/2008 12:00,22/8/2008,12:00 PM,0.738,0.214,237.36,3.2,0,0,10,2.3
939,8/22/2008 18:00,22/8/2008,6:00 PM,0.082,0,242.52,0.2,0,0,1,0.366666667
940,8/23/2008 0:00,23/8/2008,12:00 AM,0.254,0.262,242.96,1.4,0,0,1,3.233333333
941,8/23/2008 6:00,23/8/2008,6:00 AM,0.082,0,241.36,0.2,0,0,0,1.366666667
942,8/23/2008 12:00,23/8/2008,12:00 PM,0.154,0.124,241.46,0.8,0,0,0,2.566666667
943,8/23/2008 18:00,23/8/2008,6:00 PM,0.186,0.154,241.5,1,0,0,1,2.1
944,8/24/2008 0:00,24/8/2008,12:00 AM,0.324,0.378,240.83,2,0,2,0,3.4
