"","DateTime","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","Power_con"
"757",2008-07-08 06:00:00,"8/7/2008","06:00 AM",0.3,0.216,239.6,1.4,0,1,1,3
"758",2008-07-08 12:00:00,"8/7/2008","12:00 PM",0.752,0.096,239.03,3,0,0,1,11.5333333333333
"759",2008-07-08 18:00:00,"8/7/2008","06:00 PM",0.446,0.104,241.45,2,0,0,0,7.43333333333333
"760",2008-07-09 00:00:00,"9/7/2008","12:00 AM",0.248,0.146,242.58,1.2,0,0,1,3.13333333333333
"761",2008-07-09 06:00:00,"9/7/2008","06:00 AM",0.148,0,243.21,0.6,0,0,0,2.46666666666667
"762",2008-07-09 12:00:00,"9/7/2008","12:00 PM",0.218,0.126,239.11,1,0,1,0,2.63333333333333
"763",2008-07-09 18:00:00,"9/7/2008","06:00 PM",0.234,0.144,240.81,1,0,0,0,3.9
"764",2008-07-10 00:00:00,"10/7/2008","12:00 AM",0.14,0,242.8,0.6,0,0,1,1.33333333333333
"765",2008-07-10 06:00:00,"10/7/2008","06:00 AM",0.138,0,240.09,0.6,0,0,1,1.3
"766",2008-07-10 12:00:00,"10/7/2008","12:00 PM",0.408,0.358,238.36,2.2,0,1,1,4.8
"767",2008-07-10 18:00:00,"10/7/2008","06:00 PM",0.756,0.172,241.25,3.2,0,1,1,10.6
"768",2008-07-11 00:00:00,"11/7/2008","12:00 AM",0.522,0.104,241.93,2.2,0,0,1,7.7
"769",2008-07-11 06:00:00,"11/7/2008","06:00 AM",0.324,0.256,240.51,1.6,0,2,1,2.4
"770",2008-07-11 12:00:00,"11/7/2008","12:00 PM",0.564,0.116,238.72,2.4,0,0,1,8.4
"771",2008-07-11 18:00:00,"11/7/2008","06:00 PM",0.31,0.24,240.89,1.6,0,0,0,5.16666666666667
"772",2008-07-12 00:00:00,"12/7/2008","12:00 AM",1.502,0.124,240.06,6.2,1,0,18,6.03333333333333
"773",2008-07-12 06:00:00,"12/7/2008","06:00 AM",0.39,0.356,241.16,2.2,0,1,1,4.5
"774",2008-07-12 12:00:00,"12/7/2008","12:00 PM",0.746,0.486,239.87,3.6,0,5,1,6.43333333333333
"775",2008-07-12 18:00:00,"12/7/2008","06:00 PM",0.438,0.274,241.31,2.2,0,0,1,6.3
"776",2008-07-13 00:00:00,"13/7/2008","12:00 AM",0.186,0,240.84,1,0,0,1,2.1
"777",2008-07-13 06:00:00,"13/7/2008","06:00 AM",1.332,0.082,241.78,5.4,0,0,19,3.2
"778",2008-07-13 12:00:00,"13/7/2008","12:00 PM",3.156,0.292,237.4,13.8,0,28,18,6.59999999999999
"779",2008-07-13 18:00:00,"13/7/2008","06:00 PM",0.34,0.07,239.86,1.6,0,0,1,4.66666666666667
"780",2008-07-14 00:00:00,"14/7/2008","12:00 AM",0.64,0.086,239.63,2.6,1,0,0,9.66666666666667
"781",2008-07-14 06:00:00,"14/7/2008","06:00 AM",0.22,0.088,240.86,1,0,0,1,2.66666666666667
"782",2008-07-14 12:00:00,"14/7/2008","12:00 PM",0.262,0.118,240.72,1.2,0,2,0,2.36666666666667
"783",2008-07-14 18:00:00,"14/7/2008","06:00 PM",0.356,0.072,241.56,1.6,0,0,0,5.93333333333333
"784",2008-07-15 00:00:00,"15/7/2008","12:00 AM",0.178,0,242.4,0.8,0,0,1,1.96666666666667
"785",2008-07-15 06:00:00,"15/7/2008","06:00 AM",1.614,0,238.48,6.8,0,0,18,8.9
"786",2008-07-15 12:00:00,"15/7/2008","12:00 PM",1.044,0,238.93,4.4,0,0,1,16.4
"787",2008-07-15 18:00:00,"15/7/2008","06:00 PM",0.776,0.268,241.64,3.6,0,1,8,3.93333333333333
"788",2008-07-16 00:00:00,"16/7/2008","12:00 AM",0.74,0.364,239.2,3.4,0,2,0,10.3333333333333
"789",2008-07-16 06:00:00,"16/7/2008","06:00 AM",0.156,0,242.33,0.6,0,0,1,1.6
"790",2008-07-16 12:00:00,"16/7/2008","12:00 PM",3.14,0.26,237.97,13.2,0,0,1,51.3333333333333
"791",2008-07-16 18:00:00,"16/7/2008","06:00 PM",1.318,0.098,243.1,5.4,0,0,19,2.96666666666667
"792",2008-07-17 00:00:00,"17/7/2008","12:00 AM",0.518,0,242.89,2.2,0,0,1,7.63333333333333
"793",2008-07-17 06:00:00,"17/7/2008","06:00 AM",1.9,0.292,238.02,8.2,0,1,27,3.66666666666667
"794",2008-07-17 12:00:00,"17/7/2008","12:00 PM",0.276,0.132,238.99,1.2,0,2,1,1.6
"795",2008-07-17 18:00:00,"17/7/2008","06:00 PM",0.44,0.09,241.33,2,0,0,1,6.33333333333333
"796",2008-07-18 00:00:00,"18/7/2008","12:00 AM",1.056,0.324,242.28,4.6,0,0,1,16.6
"797",2008-07-18 06:00:00,"18/7/2008","06:00 AM",0.344,0.218,240.06,1.6,0,0,1,4.73333333333333
"798",2008-07-18 12:00:00,"18/7/2008","12:00 PM",0.548,0,240.56,2.4,0,0,1,8.13333333333333
"799",2008-07-18 18:00:00,"18/7/2008","06:00 PM",1.216,0,234.32,5.4,0,0,14,6.26666666666667
"800",2008-07-19 00:00:00,"19/7/2008","12:00 AM",0.238,0.096,243.03,1,0,0,1,2.96666666666667
"801",2008-07-19 06:00:00,"19/7/2008","06:00 AM",0.328,0.236,239.64,1.6,0,1,1,3.46666666666667
"802",2008-07-19 12:00:00,"19/7/2008","12:00 PM",0.71,0.246,238.56,3.2,0,0,0,11.8333333333333
"803",2008-07-19 18:00:00,"19/7/2008","06:00 PM",0.892,0.174,238.25,3.8,0,0,11,3.86666666666667
"804",2008-07-20 00:00:00,"20/7/2008","12:00 AM",1.748,0.258,240.18,7.2,0,2,1,26.1333333333333
"805",2008-07-20 06:00:00,"20/7/2008","06:00 AM",0.414,0.35,243.34,2.2,0,1,1,4.9
"806",2008-07-20 12:00:00,"20/7/2008","12:00 PM",0.672,0.354,237.86,3.2,0,0,1,10.2
"807",2008-07-20 18:00:00,"20/7/2008","06:00 PM",0.144,0,239.1,0.6,0,0,1,1.4
"808",2008-07-21 00:00:00,"21/7/2008","12:00 AM",0.154,0,241.42,0.6,0,0,0,2.56666666666667
"809",2008-07-21 06:00:00,"21/7/2008","06:00 AM",0.31,0.202,238.76,1.4,0,0,0,5.16666666666667
"810",2008-07-21 12:00:00,"21/7/2008","12:00 PM",0.43,0.102,236.38,2,0,0,0,7.16666666666667
"811",2008-07-21 18:00:00,"21/7/2008","06:00 PM",0.244,0.116,239.76,1,0,0,1,3.06666666666667
"812",2008-07-22 00:00:00,"22/7/2008","12:00 AM",0.324,0.224,241.47,1.6,0,0,1,4.4
"813",2008-07-22 06:00:00,"22/7/2008","06:00 AM",0.148,0,239.49,0.6,0,0,1,1.46666666666667
"814",2008-07-22 12:00:00,"22/7/2008","12:00 PM",0.504,0.132,239.45,2.4,0,0,1,7.4
"815",2008-07-22 18:00:00,"22/7/2008","06:00 PM",0.15,0,240.6,0.6,0,0,1,1.5
"816",2008-07-23 00:00:00,"23/7/2008","12:00 AM",0.264,0.126,242.82,1.2,0,0,1,3.4
"817",2008-07-23 06:00:00,"23/7/2008","06:00 AM",0.248,0.122,240.97,1.2,0,0,1,3.13333333333333
"818",2008-07-23 12:00:00,"23/7/2008","12:00 PM",0.686,0.186,241.03,3.2,0,0,1,10.4333333333333
"819",2008-07-23 18:00:00,"23/7/2008","06:00 PM",0.22,0.09,240.46,1,0,0,0,3.66666666666667
"820",2008-07-24 00:00:00,"24/7/2008","12:00 AM",0.452,0.214,243.09,2,0,1,1,5.53333333333333
"821",2008-07-24 06:00:00,"24/7/2008","06:00 AM",0.37,0.132,240.73,1.6,0,1,1,4.16666666666667
"822",2008-07-24 12:00:00,"24/7/2008","12:00 PM",0.362,0.112,239.2,1.6,0,0,1,5.03333333333333
"823",2008-07-24 18:00:00,"24/7/2008","06:00 PM",0.27,0,241.97,1,0,0,0,4.5
"824",2008-07-25 00:00:00,"25/7/2008","12:00 AM",0.25,0.122,242.97,1.2,0,0,1,3.16666666666667
"825",2008-07-25 06:00:00,"25/7/2008","06:00 AM",1.468,0.184,237.73,6.2,0,2,18,4.46666666666667
"826",2008-07-25 12:00:00,"25/7/2008","12:00 PM",0.392,0.326,238.42,2,0,1,1,4.53333333333333
"827",2008-07-25 18:00:00,"25/7/2008","06:00 PM",0.294,0.072,239.08,1.2,0,0,1,3.9
"828",2008-07-26 00:00:00,"26/7/2008","12:00 AM",0.152,0,243.03,0.6,0,0,1,1.53333333333333
"829",2008-07-26 06:00:00,"26/7/2008","06:00 AM",0.296,0.188,239.33,1.4,0,0,1,3.93333333333333
"830",2008-07-26 12:00:00,"26/7/2008","12:00 PM",0.332,0.286,239.02,1.8,0,1,0,4.53333333333333
"831",2008-07-26 18:00:00,"26/7/2008","06:00 PM",2.024,0.206,239.71,8.4,0,0,30,3.73333333333333
"832",2008-07-27 00:00:00,"27/7/2008","12:00 AM",0.314,0.226,242.94,1.6,0,0,1,4.23333333333333
"833",2008-07-27 06:00:00,"27/7/2008","06:00 AM",0.148,0,240.05,0.6,0,0,0,2.46666666666667
"834",2008-07-27 12:00:00,"27/7/2008","12:00 PM",0.404,0.334,239,2.2,0,1,1,4.73333333333333
"835",2008-07-27 18:00:00,"27/7/2008","06:00 PM",0.276,0.112,239.15,1.2,0,0,0,4.6
"836",2008-07-28 00:00:00,"28/7/2008","12:00 AM",0.276,0.088,242.2,1.2,0,0,0,4.6
"837",2008-07-28 06:00:00,"28/7/2008","06:00 AM",2.894,0.298,236.56,12.2,0,1,29,18.2333333333333
"838",2008-07-28 12:00:00,"28/7/2008","12:00 PM",0.152,0,239.13,0.6,0,0,0,2.53333333333333
"839",2008-07-28 18:00:00,"28/7/2008","06:00 PM",0.452,0.134,241.92,2.2,0,0,0,7.53333333333333
"840",2008-07-29 00:00:00,"29/7/2008","12:00 AM",0.448,0.136,242.76,2.2,0,0,0,7.46666666666667
"841",2008-07-29 06:00:00,"29/7/2008","06:00 AM",0.42,0.096,241,2,0,0,1,6
"842",2008-07-29 12:00:00,"29/7/2008","12:00 PM",0.352,0,240.5,1.8,0,0,1,4.86666666666667
"843",2008-07-29 18:00:00,"29/7/2008","06:00 PM",0.51,0.126,240.42,2.4,0,0,0,8.5
"844",2008-07-30 00:00:00,"30/7/2008","12:00 AM",1.572,0.232,238.69,6.6,0,1,18,7.2
"845",2008-07-30 06:00:00,"30/7/2008","06:00 AM",0.354,0,243.76,1.8,0,0,1,4.9
"846",2008-07-30 12:00:00,"30/7/2008","12:00 PM",0.438,0.126,239.93,2,0,0,0,7.3
"847",2008-07-30 18:00:00,"30/7/2008","06:00 PM",0.436,0.112,238.89,2,0,1,1,5.26666666666667
"848",2008-07-31 00:00:00,"31/7/2008","12:00 AM",0.224,0,243.13,1,0,0,1,2.73333333333333
"849",2008-07-31 06:00:00,"31/7/2008","06:00 AM",0.356,0.226,243.26,1.8,0,0,1,4.93333333333333
"850",2008-07-31 12:00:00,"31/7/2008","12:00 PM",0.414,0.074,241.18,2,0,0,0,6.9
"851",2008-07-31 18:00:00,"31/7/2008","06:00 PM",0.348,0.226,241.83,1.6,0,0,1,4.8
"852",2008-08-01 00:00:00,"1/8/2008","12:00 AM",0.5,0.226,239.75,2.4,0,0,1,7.33333333333333
"853",2008-08-01 06:00:00,"1/8/2008","06:00 AM",0.17,0,239.17,0.8,0,0,1,1.83333333333333
"854",2008-08-01 12:00:00,"1/8/2008","12:00 PM",0.21,0.1,240.88,1,0,0,1,2.5
"855",2008-08-01 18:00:00,"1/8/2008","06:00 PM",0.318,0.244,238.82,1.6,0,1,1,3.3
"856",2008-08-02 00:00:00,"2/8/2008","12:00 AM",0.18,0,239.46,1,0,0,0,3
"857",2008-08-02 06:00:00,"2/8/2008","06:00 AM",0.14,0,239.47,0.6,0,0,1,1.33333333333333
"858",2008-08-02 12:00:00,"2/8/2008","12:00 PM",0.406,0.352,240.24,2.2,0,1,1,4.76666666666667
"859",2008-08-02 18:00:00,"2/8/2008","06:00 PM",0.23,0.118,236.18,1,0,0,0,3.83333333333333
"860",2008-08-03 00:00:00,"3/8/2008","12:00 AM",0.21,0.094,237.33,1,0,0,1,2.5
"861",2008-08-03 06:00:00,"3/8/2008","06:00 AM",0.236,0.122,237.95,1,0,0,1,2.93333333333333
"862",2008-08-03 12:00:00,"3/8/2008","12:00 PM",0.288,0.212,237.72,1.4,0,1,0,3.8
"863",2008-08-03 18:00:00,"3/8/2008","06:00 PM",0.242,0.118,236.56,1,0,0,1,3.03333333333333
"864",2008-08-04 00:00:00,"4/8/2008","12:00 AM",0.218,0.096,238.63,1,0,0,1,2.63333333333333
"865",2008-08-04 06:00:00,"4/8/2008","06:00 AM",0.138,0,237.83,0.6,0,0,1,1.3
"866",2008-08-04 12:00:00,"4/8/2008","12:00 PM",0.32,0.242,238.42,1.6,0,1,1,3.33333333333333
"867",2008-08-04 18:00:00,"4/8/2008","06:00 PM",4.824,0.182,234.09,20.6,0,71,0,9.39999999999999
"868",2008-08-05 00:00:00,"5/8/2008","12:00 AM",2.15,0.054,237.52,9,0,0,18,17.8333333333333
"869",2008-08-05 06:00:00,"5/8/2008","06:00 AM",0.574,0.148,239.06,2.8,0,0,5,4.56666666666667
"870",2008-08-05 12:00:00,"5/8/2008","12:00 PM",0.138,0,239.11,0.6,0,0,1,1.3
"871",2008-08-05 18:00:00,"5/8/2008","06:00 PM",0.242,0.246,238.64,1.4,0,0,1,3.03333333333333
"872",2008-08-06 00:00:00,"6/8/2008","12:00 AM",0.174,0.142,241.94,0.8,0,1,1,0.9
"873",2008-08-06 06:00:00,"6/8/2008","06:00 AM",0.172,0.146,238.55,0.8,0,0,1,1.86666666666667
"874",2008-08-06 12:00:00,"6/8/2008","12:00 PM",0.138,0.102,239.6,0.6,0,0,1,1.3
"875",2008-08-06 18:00:00,"6/8/2008","06:00 PM",0.174,0.152,241,0.8,0,0,1,1.9
"876",2008-08-07 00:00:00,"7/8/2008","12:00 AM",0.17,0.138,240.16,0.8,0,2,0,0.833333333333333
"877",2008-08-07 06:00:00,"7/8/2008","06:00 AM",0.078,0,238.52,0.2,0,0,0,1.3
"878",2008-08-07 12:00:00,"7/8/2008","12:00 PM",0.172,0.144,237.71,0.8,0,0,0,2.86666666666667
"879",2008-08-07 18:00:00,"7/8/2008","06:00 PM",0.078,0,239.02,0.2,0,0,1,0.3
"880",2008-08-08 00:00:00,"8/8/2008","12:00 AM",0.166,0.138,239.59,0.8,0,1,1,0.766666666666667
"881",2008-08-08 06:00:00,"8/8/2008","06:00 AM",0.17,0.144,237.64,0.8,0,0,0,2.83333333333333
"882",2008-08-08 12:00:00,"8/8/2008","12:00 PM",0.108,0,240.66,0.6,0,0,1,0.8
"883",2008-08-08 18:00:00,"8/8/2008","06:00 PM",0.082,0,241.71,0.2,0,0,1,0.366666666666667
"884",2008-08-09 00:00:00,"9/8/2008","12:00 AM",0.18,0.146,238.78,0.8,0,0,1,2
"885",2008-08-09 06:00:00,"9/8/2008","06:00 AM",0.164,0.138,239.48,0.8,0,2,1,-0.266666666666667
"886",2008-08-09 12:00:00,"9/8/2008","12:00 PM",0.126,0.09,241.05,0.6,0,1,1,0.1
"887",2008-08-09 18:00:00,"9/8/2008","06:00 PM",0.178,0.156,242.31,0.8,0,0,1,1.96666666666667
"888",2008-08-10 00:00:00,"10/8/2008","12:00 AM",0.156,0.118,238.81,0.8,0,0,1,1.6
"889",2008-08-10 06:00:00,"10/8/2008","06:00 AM",0.838,0.268,241.24,3.6,0,0,12,1.96666666666667
"890",2008-08-10 12:00:00,"10/8/2008","12:00 PM",0.08,0,239.9,0.2,0,0,0,1.33333333333333
"891",2008-08-10 18:00:00,"10/8/2008","06:00 PM",0.19,0.146,238.98,1,0,0,1,2.16666666666667
"892",2008-08-11 00:00:00,"11/8/2008","12:00 AM",0.264,0,238.35,1,0,0,1,3.4
"893",2008-08-11 06:00:00,"11/8/2008","06:00 AM",0.428,0.238,240.4,2,0,2,0,5.13333333333333
"894",2008-08-11 12:00:00,"11/8/2008","12:00 PM",0.25,0.262,237.73,1.4,0,2,0,2.16666666666667
"895",2008-08-11 18:00:00,"11/8/2008","06:00 PM",0.084,0,243.99,0.2,0,0,1,0.4
"896",2008-08-12 00:00:00,"12/8/2008","12:00 AM",0.252,0.25,239.36,1.4,0,0,1,3.2
"897",2008-08-12 06:00:00,"12/8/2008","06:00 AM",0.08,0,239.63,0.2,0,0,1,0.333333333333333
"898",2008-08-12 12:00:00,"12/8/2008","12:00 PM",0.08,0,239.77,0.2,0,0,1,0.333333333333333
"899",2008-08-12 18:00:00,"12/8/2008","06:00 PM",0.252,0.258,241.63,1.4,0,0,1,3.2
"900",2008-08-13 00:00:00,"13/8/2008","12:00 AM",0.08,0,239.54,0.2,0,0,1,0.333333333333333
"901",2008-08-13 06:00:00,"13/8/2008","06:00 AM",0.16,0.122,240.3,0.8,0,0,1,1.66666666666667
"902",2008-08-13 12:00:00,"13/8/2008","12:00 PM",0.176,0.152,240.66,0.8,0,0,1,1.93333333333333
"903",2008-08-13 18:00:00,"13/8/2008","06:00 PM",0.082,0,242.47,0.2,0,0,1,0.366666666666667
"904",2008-08-14 00:00:00,"14/8/2008","12:00 AM",0.178,0.152,240.77,0.8,0,0,1,1.96666666666667
"905",2008-08-14 06:00:00,"14/8/2008","06:00 AM",0.156,0.12,239.32,0.8,0,0,1,1.6
"906",2008-08-14 12:00:00,"14/8/2008","12:00 PM",0.188,0.152,240.89,1,0,0,1,2.13333333333333
"907",2008-08-14 18:00:00,"14/8/2008","06:00 PM",0.158,0.126,242.28,0.8,0,0,1,1.63333333333333
"908",2008-08-15 00:00:00,"15/8/2008","12:00 AM",0.156,0.1,240.63,1,0,0,1,1.6
"909",2008-08-15 06:00:00,"15/8/2008","06:00 AM",0.268,0.284,243.37,1.6,0,1,1,2.46666666666667
"910",2008-08-15 12:00:00,"15/8/2008","12:00 PM",0.172,0.142,241.42,0.8,0,1,0,1.86666666666667
"911",2008-08-15 18:00:00,"15/8/2008","06:00 PM",0.27,0.272,240.35,1.6,0,1,1,2.5
"912",2008-08-16 00:00:00,"16/8/2008","12:00 AM",0.246,0.244,240.83,1.4,0,2,1,1.1
"913",2008-08-16 06:00:00,"16/8/2008","06:00 AM",0.17,0.144,241.87,0.8,0,1,0,1.83333333333333
"914",2008-08-16 12:00:00,"16/8/2008","12:00 PM",0.86,0.416,240.66,4,0,2,9,3.33333333333334
"915",2008-08-16 18:00:00,"16/8/2008","06:00 PM",0.102,0,242.73,0.8,0,0,1,0.7
"916",2008-08-17 00:00:00,"17/8/2008","12:00 AM",0.18,0.154,242.08,0.8,0,0,1,2
"917",2008-08-17 06:00:00,"17/8/2008","06:00 AM",0.082,0,242.98,0.2,0,0,1,0.366666666666667
"918",2008-08-17 12:00:00,"17/8/2008","12:00 PM",0.082,0,242.6,0.2,0,0,1,0.366666666666667
"919",2008-08-17 18:00:00,"17/8/2008","06:00 PM",0.176,0.154,241.84,0.8,0,0,1,1.93333333333333
"920",2008-08-18 00:00:00,"18/8/2008","12:00 AM",0.082,0,242.25,0.2,0,0,1,0.366666666666667
"921",2008-08-18 06:00:00,"18/8/2008","06:00 AM",0.158,0.124,240.97,0.8,0,0,1,1.63333333333333
"922",2008-08-18 12:00:00,"18/8/2008","12:00 PM",0.176,0.152,241.19,0.8,0,0,1,1.93333333333333
"923",2008-08-18 18:00:00,"18/8/2008","06:00 PM",0.152,0.122,240.33,0.8,0,0,1,1.53333333333333
"924",2008-08-19 00:00:00,"19/8/2008","12:00 AM",0.084,0,243.77,0.2,0,0,1,0.4
"925",2008-08-19 06:00:00,"19/8/2008","06:00 AM",0.174,0.15,240.22,0.8,0,0,0,2.9
"926",2008-08-19 12:00:00,"19/8/2008","12:00 PM",0.08,0,238.76,0.2,0,0,0,1.33333333333333
"927",2008-08-19 18:00:00,"19/8/2008","06:00 PM",0.082,0,242.28,0.2,0,0,0,1.36666666666667
"928",2008-08-20 00:00:00,"20/8/2008","12:00 AM",0.258,0.242,241.86,1.6,0,0,0,4.3
"929",2008-08-20 06:00:00,"20/8/2008","06:00 AM",0.08,0,239.78,0.2,0,0,0,1.33333333333333
"930",2008-08-20 12:00:00,"20/8/2008","12:00 PM",0.154,0.126,242.5,0.8,0,0,1,1.56666666666667
"931",2008-08-20 18:00:00,"20/8/2008","06:00 PM",0.178,0.154,241.93,0.8,0,0,1,1.96666666666667
"932",2008-08-21 00:00:00,"21/8/2008","12:00 AM",0.08,0,239.78,0.2,0,0,0,1.33333333333333
"933",2008-08-21 06:00:00,"21/8/2008","06:00 AM",0.152,0.12,239.19,0.8,0,0,0,2.53333333333333
"934",2008-08-21 12:00:00,"21/8/2008","12:00 PM",0.172,0.146,238.27,0.8,0,0,1,1.86666666666667
"935",2008-08-21 18:00:00,"21/8/2008","06:00 PM",0.08,0,239.71,0.2,0,0,0,1.33333333333333
"936",2008-08-22 00:00:00,"22/8/2008","12:00 AM",0.082,0,240.87,0.2,0,0,0,1.36666666666667
"937",2008-08-22 06:00:00,"22/8/2008","06:00 AM",0.176,0.148,239.52,0.8,0,0,0,2.93333333333333
"938",2008-08-22 12:00:00,"22/8/2008","12:00 PM",0.738,0.214,237.36,3.2,0,0,10,2.3
"939",2008-08-22 18:00:00,"22/8/2008","06:00 PM",0.082,0,242.52,0.2,0,0,1,0.366666666666667
"940",2008-08-23 00:00:00,"23/8/2008","12:00 AM",0.254,0.262,242.96,1.4,0,0,1,3.23333333333333
"941",2008-08-23 06:00:00,"23/8/2008","06:00 AM",0.082,0,241.36,0.2,0,0,0,1.36666666666667
"942",2008-08-23 12:00:00,"23/8/2008","12:00 PM",0.154,0.124,241.46,0.8,0,0,0,2.56666666666667
"943",2008-08-23 18:00:00,"23/8/2008","06:00 PM",0.186,0.154,241.5,1,0,0,1,2.1
"944",2008-08-24 00:00:00,"24/8/2008","12:00 AM",0.324,0.378,240.83,2,0,2,0,3.4
"945",2008-08-24 06:00:00,"24/8/2008","06:00 AM",0.17,0.144,242.44,0.8,0,1,1,0.833333333333333
"946",2008-08-24 12:00:00,"24/8/2008","12:00 PM",0.242,0.24,239.39,1.4,0,1,0,3.03333333333333
"947",2008-08-24 18:00:00,"24/8/2008","06:00 PM",0.178,0.152,241.05,0.8,0,0,1,1.96666666666667
"948",2008-08-25 00:00:00,"25/8/2008","12:00 AM",0.086,0,245.8,0.2,0,0,1,0.433333333333333
"949",2008-08-25 06:00:00,"25/8/2008","06:00 AM",0.154,0.126,241.74,0.8,0,0,1,1.56666666666667
"950",2008-08-25 12:00:00,"25/8/2008","12:00 PM",0.188,0.158,243.51,1,0,0,0,3.13333333333333
"951",2008-08-25 18:00:00,"25/8/2008","06:00 PM",0.172,0.146,238.21,0.8,0,0,1,1.86666666666667
"952",2008-08-26 00:00:00,"26/8/2008","12:00 AM",0.08,0,239.06,0.2,0,0,1,0.333333333333333
"953",2008-08-26 06:00:00,"26/8/2008","06:00 AM",0.082,0,240.99,0.2,0,0,1,0.366666666666667
"954",2008-08-26 12:00:00,"26/8/2008","12:00 PM",0.178,0.15,240.6,0.8,0,0,0,2.96666666666667
"955",2008-08-26 18:00:00,"26/8/2008","06:00 PM",0.082,0,243.04,0.2,0,0,0,1.36666666666667
"956",2008-08-27 00:00:00,"27/8/2008","12:00 AM",0.16,0.144,242.57,0.8,0,1,0,1.66666666666667
"957",2008-08-27 06:00:00,"27/8/2008","06:00 AM",0.236,0.236,238.22,1.4,0,2,0,1.93333333333333
"958",2008-08-27 12:00:00,"27/8/2008","12:00 PM",0.262,0.266,238.64,1.4,0,1,1,2.36666666666667
"959",2008-08-27 18:00:00,"27/8/2008","06:00 PM",0.082,0,242.98,0.2,0,0,1,0.366666666666667
"960",2008-08-28 00:00:00,"28/8/2008","12:00 AM",0.158,0.126,242.53,0.8,0,0,1,1.63333333333333
"961",2008-08-28 06:00:00,"28/8/2008","06:00 AM",0.08,0,239.02,0.2,0,0,0,1.33333333333333
"962",2008-08-28 12:00:00,"28/8/2008","12:00 PM",0.186,0.152,241.18,1,0,0,0,3.1
"963",2008-08-28 18:00:00,"28/8/2008","06:00 PM",0.822,0.248,238.36,3.6,0,0,11,2.7
"964",2008-08-29 00:00:00,"29/8/2008","12:00 AM",0.158,0.122,240.81,0.8,0,0,1,1.63333333333333
"965",2008-08-29 06:00:00,"29/8/2008","06:00 AM",0.08,0,240.03,0.2,0,0,1,0.333333333333333
"966",2008-08-29 12:00:00,"29/8/2008","12:00 PM",0.078,0,237.24,0.2,0,0,1,0.3
"967",2008-08-29 18:00:00,"29/8/2008","06:00 PM",0.194,0.154,241.52,1,0,0,1,2.23333333333333
"968",2008-08-30 00:00:00,"30/8/2008","12:00 AM",0.192,0.154,240.44,1.2,0,0,1,2.2
"969",2008-08-30 06:00:00,"30/8/2008","06:00 AM",0.176,0.154,241.28,0.8,0,0,1,1.93333333333333
"970",2008-08-30 12:00:00,"30/8/2008","12:00 PM",0.08,0,239.99,0.2,0,0,0,1.33333333333333
"971",2008-08-30 18:00:00,"30/8/2008","06:00 PM",0.712,0.128,239.64,3,0,0,12,-0.133333333333333
"972",2008-08-31 00:00:00,"31/8/2008","12:00 AM",0.082,0,241.58,0.2,0,0,1,0.366666666666667
"973",2008-08-31 06:00:00,"31/8/2008","06:00 AM",0.154,0.12,239.37,0.8,0,0,0,2.56666666666667
"974",2008-08-31 12:00:00,"31/8/2008","12:00 PM",0.158,0.14,240.44,0.8,0,1,1,0.633333333333334
"975",2008-08-31 18:00:00,"31/8/2008","06:00 PM",1.974,0,241.31,8.2,0,5,23,4.9
"976",2008-09-01 00:00:00,"1/9/2008","12:00 AM",1.3,0,243.04,5.4,0,0,19,2.66666666666667
"977",2008-09-01 06:00:00,"1/9/2008","06:00 AM",0.25,0.112,238.31,1,0,0,1,3.16666666666667
"978",2008-09-01 12:00:00,"1/9/2008","12:00 PM",2.602,0.478,237.41,11.6,0,0,18,25.3666666666667
"979",2008-09-01 18:00:00,"1/9/2008","06:00 PM",0.32,0.216,236.15,1.6,0,1,0,4.33333333333333
"980",2008-09-02 00:00:00,"2/9/2008","12:00 AM",0.642,0.276,242.15,2.8,0,2,0,8.7
"981",2008-09-02 06:00:00,"2/9/2008","06:00 AM",0.222,0.092,238.16,1,0,1,1,1.7
"982",2008-09-02 12:00:00,"2/9/2008","12:00 PM",1.368,0.11,236.86,5.8,0,2,18,2.8
"983",2008-09-02 18:00:00,"2/9/2008","06:00 PM",1.516,0.486,239.07,8,18,0,0,7.26666666666667
"984",2008-09-03 00:00:00,"3/9/2008","12:00 AM",0.286,0.116,241.47,1.2,0,0,0,4.76666666666667
"985",2008-09-03 06:00:00,"3/9/2008","06:00 AM",1.55,0.17,238.03,6.8,0,0,23,2.83333333333333
"986",2008-09-03 12:00:00,"3/9/2008","12:00 PM",1.33,0,239.19,5.6,0,15,1,6.16666666666667
"987",2008-09-03 18:00:00,"3/9/2008","06:00 PM",0.398,0.222,242.01,1.8,0,0,1,5.63333333333333
"988",2008-09-04 00:00:00,"4/9/2008","12:00 AM",0.856,0.21,242.61,3.6,0,0,11,3.26666666666667
"989",2008-09-04 06:00:00,"4/9/2008","06:00 AM",0.246,0.102,239.69,1,0,0,1,3.1
"990",2008-09-04 12:00:00,"4/9/2008","12:00 PM",1.636,0.22,236.01,7,0,0,23,4.26666666666667
"991",2008-09-04 18:00:00,"4/9/2008","06:00 PM",0.302,0.182,236.91,1.4,0,2,0,3.03333333333333
"992",2008-09-05 00:00:00,"5/9/2008","12:00 AM",0.376,0.238,241.87,1.8,0,2,0,4.26666666666667
"993",2008-09-05 06:00:00,"5/9/2008","06:00 AM",0.404,0,238.42,2.2,0,0,4,2.73333333333333
