Date,Time,Random,Seasonal,Trend
10/5/2008,12:00 PM,NA,-0.811306143,NA
10/5/2008,6:00 PM,NA,0.188693857,NA
11/5/2008,12:00 AM,NA,1.188693857,NA
11/5/2008,6:00 AM,NA,0.188009394,NA
11/5/2008,12:00 PM,NA,1.188693857,NA
11/5/2008,6:00 PM,NA,1.188693857,NA
12/5/2008,12:00 AM,NA,-0.811990606,NA
12/5/2008,6:00 AM,NA,-0.811990606,NA
12/5/2008,12:00 PM,NA,-0.813359531,NA
12/5/2008,6:00 PM,NA,-0.813359531,NA
13/5/2008,12:00 AM,NA,-0.812675069,NA
13/5/2008,6:00 AM,NA,0.187324931,NA
13/5/2008,12:00 PM,NA,-0.811306143,NA
13/5/2008,6:00 PM,NA,1.188693857,NA
14/5/2008,12:00 AM,NA,0.187324931,NA
14/5/2008,6:00 AM,NA,-0.812675069,NA
14/5/2008,12:00 PM,NA,-0.813359531,NA
14/5/2008,6:00 PM,NA,-0.820888621,NA
15/5/2008,12:00 AM,NA,0.178426916,NA
15/5/2008,6:00 AM,NA,-0.820888621,NA
15/5/2008,12:00 PM,NA,-0.821573084,NA
15/5/2008,6:00 PM,NA,-0.821573084,NA
16/5/2008,12:00 AM,NA,-0.822257546,NA
16/5/2008,6:00 AM,NA,36.17774245,NA
16/5/2008,12:00 PM,NA,-0.822257546,NA
16/5/2008,6:00 PM,NA,-0.822257546,NA
17/5/2008,12:00 AM,NA,-0.820888621,NA
17/5/2008,6:00 AM,NA,-0.821573084,NA
17/5/2008,12:00 PM,NA,-0.823626472,NA
17/5/2008,6:00 PM,NA,-0.823626472,NA
18/5/2008,12:00 AM,NA,-0.822257546,NA
18/5/2008,6:00 AM,NA,1.179795842,NA
18/5/2008,12:00 PM,NA,-0.818835233,NA
18/5/2008,6:00 PM,NA,-0.818835233,NA
19/5/2008,12:00 AM,NA,-0.818835233,NA
19/5/2008,6:00 AM,NA,-0.818835233,NA
19/5/2008,12:00 PM,NA,0.181164767,NA
19/5/2008,6:00 PM,NA,0.181164767,NA
20/5/2008,12:00 AM,NA,0.182533693,NA
20/5/2008,6:00 AM,NA,-0.817466307,NA
20/5/2008,12:00 PM,NA,0.181164767,NA
20/5/2008,6:00 PM,NA,-0.818835233,NA
21/5/2008,12:00 AM,NA,-0.817466307,NA
21/5/2008,6:00 AM,NA,-0.815412919,NA
21/5/2008,12:00 PM,NA,1.184587081,NA
21/5/2008,6:00 PM,NA,0.183218155,NA
22/5/2008,12:00 AM,NA,-0.816781845,NA
22/5/2008,6:00 AM,NA,1.183218155,NA
22/5/2008,12:00 PM,NA,0.183218155,NA
22/5/2008,6:00 PM,NA,0.183218155,NA
23/5/2008,12:00 AM,NA,1.183218155,NA
23/5/2008,6:00 AM,NA,1.183218155,NA
23/5/2008,12:00 PM,NA,1.182533693,NA
23/5/2008,6:00 PM,NA,0.181164767,NA
24/5/2008,12:00 AM,NA,0.181164767,NA
24/5/2008,6:00 AM,NA,0.181164767,NA
24/5/2008,12:00 PM,NA,0.165422125,NA
24/5/2008,6:00 PM,NA,1.165422125,NA
25/5/2008,12:00 AM,NA,1.165422125,NA
25/5/2008,6:00 AM,NA,0.164737662,NA
25/5/2008,12:00 PM,NA,-0.835262338,NA
25/5/2008,6:00 PM,NA,-0.835262338,NA
26/5/2008,12:00 AM,NA,-0.8359468,NA
26/5/2008,6:00 AM,NA,-0.834577875,NA
26/5/2008,12:00 PM,NA,-0.834577875,NA
26/5/2008,6:00 PM,NA,-0.835262338,NA
27/5/2008,12:00 AM,NA,-0.835262338,NA
27/5/2008,6:00 AM,NA,-0.833893412,NA
27/5/2008,12:00 PM,NA,-0.834577875,NA
27/5/2008,6:00 PM,NA,-0.834577875,NA
28/5/2008,12:00 AM,NA,-0.833893412,NA
28/5/2008,6:00 AM,NA,-0.833893412,NA
28/5/2008,12:00 PM,NA,-0.833893412,NA
28/5/2008,6:00 PM,NA,-0.833893412,NA
29/5/2008,12:00 AM,NA,-0.833893412,NA
29/5/2008,6:00 AM,NA,-0.833208949,NA
29/5/2008,12:00 PM,NA,-0.833208949,NA
29/5/2008,6:00 PM,NA,-0.833208949,NA
30/5/2008,12:00 AM,NA,-0.833208949,NA
30/5/2008,6:00 AM,NA,-0.833208949,NA
30/5/2008,12:00 PM,NA,37.16679105,NA
30/5/2008,6:00 PM,NA,-0.831840024,NA
31/5/2008,12:00 AM,NA,-0.831840024,NA
31/5/2008,6:00 AM,NA,-0.831840024,NA
31/5/2008,12:00 PM,NA,-0.831840024,NA
31/5/2008,6:00 PM,NA,-0.831840024,NA
1/6/2008,12:00 AM,NA,-0.831840024,NA
1/6/2008,6:00 AM,NA,-0.832524487,NA
1/6/2008,12:00 PM,NA,-0.831840024,NA
1/6/2008,6:00 PM,NA,-0.831840024,NA
2/6/2008,12:00 AM,NA,0.168844439,NA
2/6/2008,6:00 AM,NA,0.168844439,NA
2/6/2008,12:00 PM,NA,1.169528901,NA
2/6/2008,6:00 PM,NA,-0.830471099,NA
3/6/2008,12:00 AM,NA,-0.829786636,NA
3/6/2008,6:00 AM,NA,-0.829786636,NA
3/6/2008,12:00 PM,NA,-0.829102173,NA
3/6/2008,6:00 PM,NA,-0.829102173,NA
4/6/2008,12:00 AM,NA,-0.829102173,NA
4/6/2008,6:00 AM,NA,-0.830471099,NA
4/6/2008,12:00 PM,NA,-0.831840024,NA
4/6/2008,6:00 PM,NA,0.168844439,NA
5/6/2008,12:00 AM,NA,1.168844439,NA
5/6/2008,6:00 AM,NA,1.167475513,NA
5/6/2008,12:00 PM,NA,0.167475513,NA
5/6/2008,6:00 PM,NA,1.167475513,NA
6/6/2008,12:00 AM,NA,1.168844439,NA
6/6/2008,6:00 AM,NA,1.168844439,NA
6/6/2008,12:00 PM,NA,-0.831155561,NA
6/6/2008,6:00 PM,NA,0.168844439,NA
7/6/2008,12:00 AM,NA,-0.819519696,NA
7/6/2008,6:00 AM,NA,-0.818835233,NA
7/6/2008,12:00 PM,NA,-0.818835233,NA
7/6/2008,6:00 PM,NA,-0.818835233,NA
8/6/2008,12:00 AM,NA,-0.818835233,NA
8/6/2008,6:00 AM,NA,-0.818835233,NA
8/6/2008,12:00 PM,NA,-0.818835233,NA
8/6/2008,6:00 PM,NA,0.18184923,NA
9/6/2008,12:00 AM,NA,-0.818835233,NA
9/6/2008,6:00 AM,NA,-0.818835233,NA
9/6/2008,12:00 PM,NA,-0.818835233,NA
9/6/2008,6:00 PM,NA,-0.818835233,NA
10/6/2008,12:00 AM,NA,-0.818835233,NA
10/6/2008,6:00 AM,NA,-0.818835233,NA
10/6/2008,12:00 PM,NA,-0.866063159,NA
10/6/2008,6:00 PM,NA,-0.866747622,NA
11/6/2008,12:00 AM,NA,-0.866747622,NA
11/6/2008,6:00 AM,NA,-0.866747622,NA
11/6/2008,12:00 PM,NA,-0.866063159,NA
11/6/2008,6:00 PM,NA,-0.866063159,NA
12/6/2008,12:00 AM,NA,-0.866063159,NA
12/6/2008,6:00 AM,NA,-0.866063159,NA
12/6/2008,12:00 PM,NA,-0.866063159,NA
12/6/2008,6:00 PM,NA,-0.866063159,NA
13/6/2008,12:00 AM,NA,-0.866063159,NA
13/6/2008,6:00 AM,NA,-0.866063159,NA
13/6/2008,12:00 PM,NA,-0.866063159,NA
13/6/2008,6:00 PM,NA,-0.866063159,NA
14/6/2008,12:00 AM,NA,-0.866063159,NA
14/6/2008,6:00 AM,NA,-0.865378696,NA
14/6/2008,12:00 PM,NA,-0.865378696,NA
14/6/2008,6:00 PM,NA,-0.865378696,NA
15/6/2008,12:00 AM,NA,-0.839369114,NA
15/6/2008,6:00 AM,NA,0.161315349,NA
15/6/2008,12:00 PM,NA,0.162684274,NA
15/6/2008,6:00 PM,NA,0.162684274,NA
16/6/2008,12:00 AM,NA,0.162684274,NA
16/6/2008,6:00 AM,NA,-0.837315726,NA
16/6/2008,12:00 PM,NA,-0.837315726,NA
16/6/2008,6:00 PM,NA,-0.837315726,NA
17/6/2008,12:00 AM,NA,-0.838000188,NA
17/6/2008,6:00 AM,NA,-0.838000188,NA
17/6/2008,12:00 PM,NA,-0.839369114,NA
17/6/2008,6:00 PM,NA,-0.840738039,NA
18/6/2008,12:00 AM,NA,-0.840738039,NA
18/6/2008,6:00 AM,NA,-0.840738039,NA
18/6/2008,12:00 PM,NA,-0.840738039,NA
18/6/2008,6:00 PM,NA,-0.840053576,NA
19/6/2008,12:00 AM,NA,-0.840053576,NA
19/6/2008,6:00 AM,NA,0.159946424,NA
19/6/2008,12:00 PM,NA,1.159946424,NA
19/6/2008,6:00 PM,NA,-0.840738039,NA
20/6/2008,12:00 AM,NA,-0.840738039,NA
20/6/2008,6:00 AM,NA,-0.840738039,NA
20/6/2008,12:00 PM,NA,-0.840738039,NA
20/6/2008,6:00 PM,NA,-0.840738039,NA
21/6/2008,12:00 AM,NA,-0.840738039,NA
21/6/2008,6:00 AM,NA,-0.836631263,NA
21/6/2008,12:00 PM,NA,-0.8359468,NA
21/6/2008,6:00 PM,NA,-0.8359468,NA
22/6/2008,12:00 AM,NA,1.1640532,NA
22/6/2008,6:00 AM,NA,2.18937832,NA
22/6/2008,12:00 PM,NA,0.188009394,NA
22/6/2008,6:00 PM,NA,0.187324931,NA
23/6/2008,12:00 AM,NA,0.187324931,NA
23/6/2008,6:00 AM,NA,0.187324931,NA
23/6/2008,12:00 PM,NA,1.187324931,NA
23/6/2008,6:00 PM,NA,1.187324931,NA
24/6/2008,12:00 AM,NA,0.187324931,NA
24/6/2008,6:00 AM,NA,0.170897827,NA
24/6/2008,12:00 PM,NA,0.171582289,NA
24/6/2008,6:00 PM,NA,-0.828417711,NA
25/6/2008,12:00 AM,NA,-0.827048785,NA
25/6/2008,6:00 AM,NA,-0.827733248,NA
25/6/2008,12:00 PM,NA,-0.827733248,NA
25/6/2008,6:00 PM,NA,0.172266752,NA
26/6/2008,12:00 AM,NA,-0.827733248,NA
26/6/2008,6:00 AM,NA,-0.827048785,NA
26/6/2008,12:00 PM,NA,-0.828417711,NA
26/6/2008,6:00 PM,NA,-0.828417711,NA
27/6/2008,12:00 AM,NA,-0.828417711,NA
27/6/2008,6:00 AM,NA,-0.828417711,NA
27/6/2008,12:00 PM,NA,1.171582289,NA
27/6/2008,6:00 PM,NA,-0.828417711,NA
28/6/2008,12:00 AM,NA,0.171582289,NA
28/6/2008,6:00 AM,NA,0.171582289,NA
28/6/2008,12:00 PM,NA,0.170213364,NA
28/6/2008,6:00 PM,NA,-0.829786636,NA
29/6/2008,12:00 AM,NA,-0.829786636,NA
29/6/2008,6:00 AM,NA,-0.829786636,NA
29/6/2008,12:00 PM,NA,-0.829786636,NA
29/6/2008,6:00 PM,NA,-0.829102173,NA
30/6/2008,12:00 AM,NA,-0.829102173,NA
30/6/2008,6:00 AM,NA,-0.830471099,NA
30/6/2008,12:00 PM,NA,-0.830471099,NA
30/6/2008,6:00 PM,NA,-0.830471099,NA
1/7/2008,12:00 AM,NA,-0.829102173,NA
1/7/2008,6:00 AM,NA,1.170213364,NA
1/7/2008,12:00 PM,NA,0.170213364,NA
1/7/2008,6:00 PM,-0.169871133,0.037769832,1.1321013
2/7/2008,12:00 AM,-0.169871133,-0.962230168,1.1321013
2/7/2008,6:00 AM,-0.062752721,-1.067979654,1.130732375
2/7/2008,12:00 PM,-0.062752721,-0.067979654,1.130732375
2/7/2008,6:00 PM,-0.062752721,-0.067979654,1.130732375
3/7/2008,12:00 AM,-0.062752721,-0.068664117,1.131416838
3/7/2008,6:00 AM,-0.062752721,-1.067979654,1.130732375
3/7/2008,12:00 PM,-0.062752721,-1.068664117,1.131416838
3/7/2008,6:00 PM,-0.062752721,-1.043338997,1.106091718
4/7/2008,12:00 AM,-0.062752721,-0.043338997,1.106091718
4/7/2008,6:00 AM,-0.062752721,-0.043338997,1.106091718
4/7/2008,12:00 PM,-0.062752721,-1.043338997,1.106091718
4/7/2008,6:00 PM,-0.062752721,-1.043338997,1.106091718
5/7/2008,12:00 AM,-0.062752721,-1.041970072,1.104722793
5/7/2008,6:00 AM,-0.062752721,0.958029928,1.104722793
5/7/2008,12:00 PM,-0.062752721,2.957345465,1.105407255
5/7/2008,6:00 PM,-0.062752721,-1.042654535,1.105407255
6/7/2008,12:00 AM,-0.062752721,-1.043338997,1.106091718
6/7/2008,6:00 AM,-0.062752721,-1.045392385,1.108145106
6/7/2008,12:00 PM,-0.062752721,0.954607615,1.108145106
6/7/2008,6:00 PM,-0.062752721,-0.045392385,1.108145106
7/7/2008,12:00 AM,-0.062752721,-1.045392385,1.108145106
7/7/2008,6:00 AM,-0.062752721,0.954607615,1.108145106
7/7/2008,12:00 PM,-0.062752721,-1.045392385,1.108145106
7/7/2008,6:00 PM,-0.062752721,-1.045392385,1.108145106
8/7/2008,12:00 AM,-0.062752721,-1.045392385,1.108145106
8/7/2008,6:00 AM,-0.062752721,-0.045392385,1.108145106
8/7/2008,12:00 PM,-0.062752721,-1.044707923,1.107460643
8/7/2008,6:00 PM,-0.062752721,-1.044707923,1.107460643
9/7/2008,12:00 AM,-0.062752721,-1.043338997,1.106091718
9/7/2008,6:00 AM,-0.062752721,-1.043338997,1.106091718
9/7/2008,12:00 PM,-0.062752721,-0.043338997,1.106091718
9/7/2008,6:00 PM,-0.062752721,-1.043338997,1.106091718
10/7/2008,12:00 AM,-0.062752721,-1.043338997,1.106091718
10/7/2008,6:00 AM,-0.062752721,-1.042654535,1.105407255
10/7/2008,12:00 PM,-0.062752721,-0.042654535,1.105407255
10/7/2008,6:00 PM,-0.062752721,-0.043338997,1.106091718
11/7/2008,12:00 AM,-0.062752721,-1.044707923,1.107460643
11/7/2008,6:00 AM,-0.062752721,0.955292077,1.107460643
11/7/2008,12:00 PM,-0.062752721,-1.044707923,1.107460643
11/7/2008,6:00 PM,-0.062752721,-1.044707923,1.107460643
12/7/2008,12:00 AM,-0.062752721,-1.044707923,1.107460643
12/7/2008,6:00 AM,-0.062752721,-0.044707923,1.107460643
12/7/2008,12:00 PM,-0.062752721,3.955292077,1.107460643
12/7/2008,6:00 PM,-0.062752721,-1.044707923,1.107460643
13/7/2008,12:00 AM,-0.062752721,-1.045392385,1.108145106
13/7/2008,6:00 AM,-0.062752721,-1.044707923,1.107460643
13/7/2008,12:00 PM,-0.062752721,26.95529208,1.107460643
13/7/2008,6:00 PM,-0.062752721,-1.046076848,1.108829569
14/7/2008,12:00 AM,-0.062752721,-1.046076848,1.108829569
14/7/2008,6:00 AM,-0.062752721,-1.046076848,1.108829569
14/7/2008,12:00 PM,-0.062752721,0.953923152,1.108829569
14/7/2008,6:00 PM,-0.062752721,-1.046076848,1.108829569
15/7/2008,12:00 AM,-0.062752721,-1.046761311,1.109514031
15/7/2008,6:00 AM,-0.062752721,-1.046761311,1.109514031
15/7/2008,12:00 PM,-0.062752721,-1.046761311,1.109514031
15/7/2008,6:00 PM,-0.062752721,-0.046761311,1.109514031
16/7/2008,12:00 AM,-0.062752721,0.951869764,1.110882957
16/7/2008,6:00 AM,-0.062752721,-1.022120654,1.084873374
16/7/2008,12:00 PM,-0.062752721,-1.022120654,1.084873374
16/7/2008,6:00 PM,-0.062752721,-1.022120654,1.084873374
17/7/2008,12:00 AM,-0.062752721,-1.022120654,1.084873374
17/7/2008,6:00 AM,-0.062752721,-0.021436191,1.084188912
17/7/2008,12:00 PM,-0.062752721,0.979248272,1.083504449
17/7/2008,6:00 PM,-0.062752721,-1.020751728,1.083504449
18/7/2008,12:00 AM,-0.062752721,-1.020751728,1.083504449
18/7/2008,6:00 AM,-0.062752721,-1.021436191,1.084188912
18/7/2008,12:00 PM,-0.062752721,-1.021436191,1.084188912
18/7/2008,6:00 PM,-0.062752721,-1.022805116,1.085557837
19/7/2008,12:00 AM,-0.062752721,-1.022805116,1.085557837
19/7/2008,6:00 AM,-0.062752721,-0.03649437,1.099247091
19/7/2008,12:00 PM,-0.062752721,-1.035809908,1.098562628
19/7/2008,6:00 PM,-0.062752721,-1.035125445,1.097878166
20/7/2008,12:00 AM,-0.062752721,0.96624348,1.09650924
20/7/2008,6:00 AM,-0.062752721,-0.03375652,1.09650924
20/7/2008,12:00 PM,-0.062752721,-1.03375652,1.09650924
20/7/2008,6:00 PM,-0.062752721,-1.03375652,1.09650924
21/7/2008,12:00 AM,-0.062752721,-1.034440982,1.097193703
21/7/2008,6:00 AM,-0.062752721,-1.034440982,1.097193703
21/7/2008,12:00 PM,-0.062752721,-1.034440982,1.097193703
21/7/2008,6:00 PM,-0.062752721,-1.034440982,1.097193703
22/7/2008,12:00 AM,-0.062752721,-1.034440982,1.097193703
22/7/2008,6:00 AM,-0.062752721,-1.034440982,1.097193703
22/7/2008,12:00 PM,-0.062752721,-1.035809908,1.098562628
22/7/2008,6:00 PM,-0.062752721,-1.035809908,1.098562628
23/7/2008,12:00 AM,-0.062752721,-1.035809908,1.098562628
23/7/2008,6:00 AM,-0.062752721,-1.035809908,1.098562628
23/7/2008,12:00 PM,-0.062752721,-1.035809908,1.098562628
23/7/2008,6:00 PM,-0.062752721,-1.035809908,1.098562628
24/7/2008,12:00 AM,-0.062752721,-0.035809908,1.098562628
24/7/2008,6:00 AM,-0.062752721,-0.035809908,1.098562628
24/7/2008,12:00 PM,-0.062752721,-1.035809908,1.098562628
24/7/2008,6:00 PM,-0.062752721,-1.035809908,1.098562628
25/7/2008,12:00 AM,-0.062752721,-1.03649437,1.099247091
25/7/2008,6:00 AM,-0.062752721,0.96350563,1.099247091
25/7/2008,12:00 PM,-0.062752721,-0.03649437,1.099247091
25/7/2008,6:00 PM,-0.062752721,-1.03649437,1.099247091
26/7/2008,12:00 AM,-0.062752721,-1.03649437,1.099247091
26/7/2008,6:00 AM,-0.062752721,-1.03649437,1.099247091
26/7/2008,12:00 PM,-0.062752721,-0.03649437,1.099247091
26/7/2008,6:00 PM,-0.062752721,-1.037178833,1.099931554
27/7/2008,12:00 AM,-0.062752721,-1.037178833,1.099931554
27/7/2008,6:00 AM,-0.062752721,-1.038547758,1.101300479
27/7/2008,12:00 PM,-0.062752721,-0.039232221,1.101984942
27/7/2008,6:00 PM,-0.062752721,-1.039232221,1.101984942
28/7/2008,12:00 AM,-0.062752721,-1.039232221,1.101984942
28/7/2008,6:00 AM,-0.062752721,-0.039232221,1.101984942
28/7/2008,12:00 PM,-0.062752721,-1.014591564,1.077344285
28/7/2008,6:00 PM,-0.062752721,-1.015276027,1.078028747
29/7/2008,12:00 AM,-0.062752721,-1.015276027,1.078028747
29/7/2008,6:00 AM,-0.062752721,-1.015276027,1.078028747
29/7/2008,12:00 PM,-0.062752721,-1.014591564,1.077344285
29/7/2008,6:00 PM,-0.062752721,-1.014591564,1.077344285
30/7/2008,12:00 AM,-0.062752721,-0.014591564,1.077344285
30/7/2008,6:00 AM,-0.062752721,-1.03375652,1.09650924
30/7/2008,12:00 PM,-0.062752721,-1.03375652,1.09650924
30/7/2008,6:00 PM,-0.062752721,-0.03375652,1.09650924
31/7/2008,12:00 AM,-0.062752721,-1.034440982,1.097193703
31/7/2008,6:00 AM,-0.062752721,-1.034440982,1.097193703
31/7/2008,12:00 PM,-0.062752721,-1.034440982,1.097193703
31/7/2008,6:00 PM,-0.062752721,-1.034440982,1.097193703
1/8/2008,12:00 AM,-0.062752721,-1.03375652,1.09650924
1/8/2008,6:00 AM,-0.062752721,-1.03375652,1.09650924
1/8/2008,12:00 PM,-0.062752721,-1.03375652,1.09650924
1/8/2008,6:00 PM,-0.062752721,-0.033072057,1.095824778
2/8/2008,12:00 AM,-0.062752721,-1.033072057,1.095824778
2/8/2008,6:00 AM,-0.062752721,-1.034440982,1.097193703
2/8/2008,12:00 PM,-0.062752721,-0.034440982,1.097193703
2/8/2008,6:00 PM,-0.062752721,-1.034440982,1.097193703
3/8/2008,12:00 AM,-0.062752721,-1.034440982,1.097193703
3/8/2008,6:00 AM,-0.062752721,-1.034440982,1.097193703
3/8/2008,12:00 PM,-0.062752721,-0.03375652,1.09650924
3/8/2008,6:00 PM,-0.062752721,-1.034440982,1.097193703
4/8/2008,12:00 AM,-0.062752721,-1.034440982,1.097193703
4/8/2008,6:00 AM,-0.062752721,-1.033072057,1.095824778
4/8/2008,12:00 PM,-0.062752721,-0.032387594,1.095140315
4/8/2008,6:00 PM,-0.062752721,69.96829687,1.094455852
5/8/2008,12:00 AM,-0.062752721,-1.031703132,1.094455852
5/8/2008,6:00 AM,-0.062752721,-1.033072057,1.095824778
5/8/2008,12:00 PM,-0.062752721,-1.03375652,1.09650924
5/8/2008,6:00 PM,-0.062752721,-1.03375652,1.09650924
6/8/2008,12:00 AM,-0.062752721,-0.046076848,1.108829569
6/8/2008,6:00 AM,-0.062752721,-1.045392385,1.108145106
6/8/2008,12:00 PM,-0.062752721,-1.04402346,1.106776181
6/8/2008,6:00 PM,-0.062752721,-1.043338997,1.106091718
7/8/2008,12:00 AM,-0.062752721,0.956661003,1.106091718
7/8/2008,6:00 AM,-0.062752721,-1.043338997,1.106091718
7/8/2008,12:00 PM,-0.062752721,-1.043338997,1.106091718
7/8/2008,6:00 PM,-0.062752721,-1.043338997,1.106091718
8/8/2008,12:00 AM,-0.062752721,-0.043338997,1.106091718
8/8/2008,6:00 AM,-0.062752721,-1.043338997,1.106091718
8/8/2008,12:00 PM,-0.062752721,-1.041970072,1.104722793
8/8/2008,6:00 PM,-0.062752721,-1.041970072,1.104722793
9/8/2008,12:00 AM,-0.062752721,-1.041970072,1.104722793
9/8/2008,6:00 AM,-0.062752721,0.956661003,1.106091718
9/8/2008,12:00 PM,-0.062752721,-0.043338997,1.106091718
9/8/2008,6:00 PM,-0.062752721,-1.043338997,1.106091718
10/8/2008,12:00 AM,-0.062752721,-1.04402346,1.106776181
10/8/2008,6:00 AM,-0.062752721,-1.04402346,1.106776181
10/8/2008,12:00 PM,-0.062752721,-1.04402346,1.106776181
10/8/2008,6:00 PM,-0.062752721,-1.04402346,1.106776181
11/8/2008,12:00 AM,-0.062752721,-1.04402346,1.106776181
11/8/2008,6:00 AM,-0.062752721,0.957345465,1.105407255
11/8/2008,12:00 PM,-0.062752721,0.957345465,1.105407255
11/8/2008,6:00 PM,-0.062752721,-1.042654535,1.105407255
12/8/2008,12:00 AM,-0.062752721,-1.042654535,1.105407255
12/8/2008,6:00 AM,-0.062752721,-1.041285609,1.10403833
12/8/2008,12:00 PM,-0.062752721,-1.041285609,1.10403833
12/8/2008,6:00 PM,-0.062752721,-1.041285609,1.10403833
13/8/2008,12:00 AM,-0.062752721,-1.042654535,1.105407255
13/8/2008,6:00 AM,-0.062752721,-1.04402346,1.106776181
13/8/2008,12:00 PM,-0.062752721,-1.04402346,1.106776181
13/8/2008,6:00 PM,-0.062752721,-1.044707923,1.107460643
14/8/2008,12:00 AM,-0.062752721,-1.044707923,1.107460643
14/8/2008,6:00 AM,-0.062752721,-1.044707923,1.107460643
14/8/2008,12:00 PM,-0.062752721,-1.031703132,1.094455852
14/8/2008,6:00 PM,-0.062752721,-1.031703132,1.094455852
15/8/2008,12:00 AM,-0.062752721,-1.032387594,1.095140315
15/8/2008,6:00 AM,-0.062752721,-0.033072057,1.095824778
15/8/2008,12:00 PM,-0.062752721,-0.033072057,1.095824778
15/8/2008,6:00 PM,-0.062752721,-0.034440982,1.097193703
16/8/2008,12:00 AM,-0.062752721,0.965559018,1.097193703
16/8/2008,6:00 AM,-0.062752721,-0.035125445,1.097878166
16/8/2008,12:00 PM,-0.062752721,0.964874555,1.097878166
16/8/2008,6:00 PM,-0.062752721,-1.035125445,1.097878166
17/8/2008,12:00 AM,-0.062752721,-1.035125445,1.097878166
17/8/2008,6:00 AM,-0.062752721,-1.035125445,1.097878166
17/8/2008,12:00 PM,-0.062752721,-1.035125445,1.097878166
17/8/2008,6:00 PM,-0.062752721,-1.035125445,1.097878166
18/8/2008,12:00 AM,-0.062752721,-1.034440982,1.097193703
18/8/2008,6:00 AM,-0.062752721,-1.034440982,1.097193703
18/8/2008,12:00 PM,-0.062752721,-1.034440982,1.097193703
18/8/2008,6:00 PM,-0.062752721,-1.034440982,1.097193703
19/8/2008,12:00 AM,-0.062752721,-1.034440982,1.097193703
19/8/2008,6:00 AM,-0.062752721,-1.034440982,1.097193703
19/8/2008,12:00 PM,-0.062752721,-1.033072057,1.095824778
19/8/2008,6:00 PM,-0.062752721,-1.033072057,1.095824778
20/8/2008,12:00 AM,-0.062752721,-1.033072057,1.095824778
20/8/2008,6:00 AM,-0.062752721,-1.032387594,1.095140315
20/8/2008,12:00 PM,-0.062752721,-1.031703132,1.094455852
20/8/2008,6:00 PM,-0.062752721,-1.033072057,1.095824778
21/8/2008,12:00 AM,-0.062752721,-1.033072057,1.095824778
21/8/2008,6:00 AM,-0.062752721,-1.03375652,1.09650924
21/8/2008,12:00 PM,-0.062752721,-1.0084314,1.07118412
21/8/2008,6:00 PM,-0.062752721,-1.0084314,1.07118412
22/8/2008,12:00 AM,-0.062752721,-1.0084314,1.07118412
22/8/2008,6:00 AM,-0.062752721,-1.0084314,1.07118412
22/8/2008,12:00 PM,-0.062752721,-1.0084314,1.07118412
22/8/2008,6:00 PM,-0.062752721,-1.0084314,1.07118412
23/8/2008,12:00 AM,-0.062752721,-1.0084314,1.07118412
23/8/2008,6:00 AM,-0.062752721,-1.0084314,1.07118412
23/8/2008,12:00 PM,-0.062752721,-1.0084314,1.07118412
23/8/2008,6:00 PM,-0.062752721,-1.0084314,1.07118412
24/8/2008,12:00 AM,-0.062752721,0.992937526,1.069815195
24/8/2008,6:00 AM,-0.062752721,-0.029649743,1.092402464
24/8/2008,12:00 PM,-0.062752721,-0.031018669,1.093771389
24/8/2008,6:00 PM,-0.062752721,-1.031703132,1.094455852
25/8/2008,12:00 AM,-0.062752721,-1.031018669,1.093771389
25/8/2008,6:00 AM,-0.062752721,-1.031018669,1.093771389
25/8/2008,12:00 PM,-0.062752721,-1.032387594,1.095140315
25/8/2008,6:00 PM,-0.062752721,-1.033072057,1.095824778
26/8/2008,12:00 AM,-0.062752721,-1.034440982,1.097193703
26/8/2008,6:00 AM,-0.062752721,-1.034440982,1.097193703
26/8/2008,12:00 PM,-0.062752721,-1.034440982,1.097193703
26/8/2008,6:00 PM,-0.062752721,-1.034440982,1.097193703
27/8/2008,12:00 AM,-0.062752721,-0.034440982,1.097193703
27/8/2008,6:00 AM,-0.062752721,0.965559018,1.097193703
27/8/2008,12:00 PM,-0.062752721,-0.035809908,1.098562628
27/8/2008,6:00 PM,-0.062752721,-1.035809908,1.098562628
28/8/2008,12:00 AM,-0.062752721,-1.035809908,1.098562628
28/8/2008,6:00 AM,-0.062752721,-1.035125445,1.097878166
28/8/2008,12:00 PM,-0.062752721,-1.035125445,1.097878166
28/8/2008,6:00 PM,-0.062752721,-1.035125445,1.097878166
29/8/2008,12:00 AM,-0.062752721,-1.035809908,1.098562628
29/8/2008,6:00 AM,-0.062752721,-1.035809908,1.098562628
29/8/2008,12:00 PM,-0.062752721,-1.035809908,1.098562628
29/8/2008,6:00 PM,-0.062752721,-1.035809908,1.098562628
30/8/2008,12:00 AM,-0.062752721,-1.035809908,1.098562628
30/8/2008,6:00 AM,-0.062752721,-1.086460147,1.149212868
30/8/2008,12:00 PM,-0.062752721,-1.08714461,1.149897331
30/8/2008,6:00 PM,-0.062752721,-1.08714461,1.149897331
31/8/2008,12:00 AM,-0.062752721,-1.108362954,1.171115674
31/8/2008,6:00 AM,-0.062752721,-1.107678491,1.170431211
31/8/2008,12:00 PM,-0.062752721,-0.107678491,1.170431211
31/8/2008,6:00 PM,-0.062752721,3.892321509,1.170431211
1/9/2008,12:00 AM,-0.062752721,-1.107678491,1.170431211
1/9/2008,6:00 AM,-0.062752721,-1.107678491,1.170431211
