"","x"
"1666","Acer"
"1667","Sony"
"1668","Acer"
"1669","Sony"
"1670","Acer"
"1671","Sony"
"1672","Acer"
"1673","Sony"
"1674","Sony"
"1675","Sony"
"1676","Sony"
"1677","Sony"
"1678","Acer"
"1679","Sony"
"1680","Sony"
"1681","Acer"
"1682","Sony"
"1683","Sony"
"1684","Sony"
"1685","Acer"
"1686","Sony"
"1687","Sony"
"1688","Acer"
"1689","Acer"
"1690","Acer"
"1691","Sony"
"1692","Acer"
"1693","Acer"
"1694","Acer"
"1695","Sony"
"1696","Acer"
"1697","Acer"
"1698","Sony"
"1699","Acer"
"1700","Sony"
"1701","Sony"
"1702","Sony"
"1703","Sony"
"1704","Acer"
"1705","Acer"
"1706","Acer"
"1707","Sony"
"1708","Acer"
"1709","Sony"
"1710","Sony"
"1711","Sony"
"1712","Acer"
"1713","Sony"
"1714","Sony"
"1715","Sony"
"1716","Sony"
"1717","Acer"
"1718","Sony"
"1719","Acer"
"1720","Acer"
"1721","Acer"
"1722","Sony"
"1723","Sony"
"1724","Sony"
"1725","Sony"
"1726","Sony"
"1727","Sony"
"1728","Sony"
"1729","Acer"
"1730","Sony"
"1731","Acer"
"1732","Acer"
"1733","Sony"
"1734","Sony"
"1735","Sony"
"1736","Sony"
"1737","Acer"
"1738","Acer"
"1739","Acer"
"1740","Acer"
"1741","Acer"
"1742","Sony"
"1743","Sony"
"1744","Sony"
"1745","Acer"
"1746","Acer"
"1747","Sony"
"1748","Acer"
"1749","Acer"
"1750","Sony"
"1751","Acer"
"1752","Sony"
"1753","Acer"
"1754","Sony"
"1755","Sony"
"1756","Sony"
"1757","Sony"
"1758","Sony"
"1759","Acer"
"1760","Acer"
"1761","Acer"
"1762","Sony"
"1763","Sony"
"1764","Sony"
"1765","Sony"
"1766","Sony"
"1767","Sony"
"1768","Sony"
"1769","Sony"
"1770","Acer"
"1771","Acer"
"1772","Acer"
"1773","Acer"
"1774","Sony"
"1775","Sony"
"1776","Sony"
"1777","Sony"
"1778","Sony"
"1779","Acer"
"1780","Sony"
"1781","Sony"
"1782","Sony"
"1783","Acer"
"1784","Sony"
"1785","Acer"
"1786","Sony"
"1787","Acer"
"1788","Acer"
"1789","Acer"
"1790","Sony"
"1791","Sony"
"1792","Acer"
"1793","Sony"
"1794","Sony"
"1795","Acer"
"1796","Sony"
"1797","Sony"
"1798","Acer"
"1799","Sony"
"1800","Acer"
"1801","Sony"
"1802","Sony"
"1803","Sony"
"1804","Sony"
"1805","Sony"
"1806","Acer"
"1807","Acer"
"1808","Acer"
"1809","Sony"
"1810","Sony"
"1811","Sony"
"1812","Sony"
"1813","Sony"
"1814","Sony"
"1815","Sony"
"1816","Sony"
"1817","Sony"
"1818","Sony"
"1819","Sony"
"1820","Sony"
"1821","Sony"
"1822","Sony"
"1823","Sony"
"1824","Sony"
"1825","Sony"
"1826","Sony"
"1827","Acer"
"1828","Acer"
"1829","Acer"
"1830","Sony"
"1831","Sony"
"1832","Sony"
"1833","Acer"
"1834","Acer"
"1835","Sony"
"1836","Acer"
"1837","Sony"
"1838","Sony"
"1839","Sony"
"1840","Acer"
"1841","Acer"
"1842","Acer"
"1843","Sony"
"1844","Acer"
"1845","Sony"
"1846","Sony"
"1847","Acer"
"1848","Sony"
"1849","Acer"
"1850","Acer"
"1851","Acer"
"1852","Sony"
"1853","Sony"
"1854","Sony"
"1855","Acer"
"1856","Acer"
"1857","Sony"
"1858","Sony"
"1859","Acer"
"1860","Acer"
"1861","Sony"
"1862","Sony"
"1863","Acer"
"1864","Acer"
"1865","Sony"
"1866","Sony"
"1867","Acer"
"1868","Sony"
"1869","Sony"
"1870","Acer"
"1871","Acer"
"1872","Sony"
"1873","Acer"
"1874","Acer"
"1875","Acer"
"1876","Sony"
"1877","Acer"
"1878","Sony"
"1879","Sony"
"1880","Acer"
"1881","Sony"
"1882","Sony"
"1883","Sony"
"1884","Sony"
"1885","Sony"
"1886","Sony"
"1887","Sony"
"1888","Sony"
"1889","Acer"
"1890","Sony"
"1891","Acer"
"1892","Sony"
"1893","Acer"
"1894","Acer"
"1895","Sony"
"1896","Acer"
"1897","Sony"
"1898","Acer"
"1899","Sony"
"1900","Sony"
"1901","Acer"
"1902","Sony"
"1903","Sony"
"1904","Sony"
"1905","Sony"
"1906","Acer"
"1907","Acer"
"1908","Sony"
"1909","Sony"
"1910","Acer"
"1911","Sony"
"1912","Sony"
"1913","Acer"
"1914","Acer"
"1915","Acer"
"1916","Sony"
"1917","Acer"
"1918","Sony"
"1919","Acer"
"1920","Sony"
"1921","Acer"
"1922","Sony"
"1923","Sony"
"1924","Sony"
"1925","Sony"
"1926","Sony"
"1927","Acer"
"1928","Sony"
"1929","Sony"
"1930","Sony"
"1931","Sony"
"1932","Acer"
"1933","Acer"
"1934","Sony"
"1935","Sony"
"1936","Acer"
"1937","Sony"
"1938","Sony"
"1939","Acer"
"1940","Sony"
"1941","Acer"
"1942","Acer"
"1943","Sony"
"1944","Acer"
"1945","Sony"
"1946","Sony"
"1947","Sony"
"1948","Sony"
"1949","Acer"
"1950","Acer"
"1951","Sony"
"1952","Acer"
"1953","Sony"
"1954","Sony"
"1955","Sony"
"1956","Acer"
"1957","Sony"
"1958","Acer"
"1959","Sony"
"1960","Acer"
"1961","Sony"
"1962","Sony"
"1963","Sony"
"1964","Sony"
"1965","Acer"
"1966","Sony"
"1967","Sony"
"1968","Sony"
"1969","Sony"
"1970","Sony"
"1971","Sony"
"1972","Sony"
"1973","Sony"
"1974","Acer"
"1975","Acer"
"1976","Sony"
"1977","Sony"
"1978","Sony"
"1979","Sony"
"1980","Sony"
"1981","Acer"
"1982","Sony"
"1983","Sony"
"1984","Sony"
"1985","Sony"
"1986","Sony"
"1987","Sony"
"1988","Sony"
"1989","Sony"
"1990","Acer"
"1991","Acer"
"1992","Acer"
"1993","Acer"
"1994","Sony"
"1995","Acer"
"1996","Acer"
"1997","Sony"
"1998","Acer"
"1999","Acer"
"2000","Sony"
"2001","Sony"
"2002","Sony"
"2003","Sony"
"2004","Sony"
"2005","Sony"
"2006","Sony"
"2007","Acer"
"2008","Acer"
"2009","Sony"
"2010","Sony"
"2011","Sony"
"2012","Acer"
"2013","Sony"
"2014","Sony"
"2015","Sony"
"2016","Sony"
"2017","Acer"
"2018","Acer"
"2019","Acer"
"2020","Sony"
"2021","Sony"
"2022","Acer"
"2023","Sony"
"2024","Sony"
"2025","Sony"
"2026","Acer"
"2027","Sony"
"2028","Sony"
"2029","Acer"
"2030","Sony"
"2031","Sony"
"2032","Sony"
"2033","Sony"
"2034","Sony"
"2035","Acer"
"2036","Sony"
"2037","Sony"
"2038","Sony"
"2039","Sony"
"2040","Sony"
"2041","Sony"
"2042","Acer"
"2043","Sony"
"2044","Acer"
"2045","Acer"
"2046","Sony"
"2047","Sony"
"2048","Sony"
"2049","Sony"
"2050","Sony"
"2051","Acer"
"2052","Sony"
"2053","Acer"
"2054","Sony"
"2055","Acer"
"2056","Sony"
"2057","Sony"
"2058","Sony"
"2059","Acer"
"2060","Acer"
"2061","Sony"
"2062","Acer"
"2063","Acer"
"2064","Sony"
"2065","Acer"
"2066","Sony"
"2067","Acer"
"2068","Acer"
"2069","Sony"
"2070","Acer"
"2071","Acer"
"2072","Sony"
"2073","Sony"
"2074","Acer"
"2075","Acer"
"2076","Sony"
"2077","Acer"
"2078","Sony"
"2079","Acer"
"2080","Acer"
"2081","Sony"
"2082","Sony"
"2083","Acer"
"2084","Sony"
"2085","Sony"
"2086","Sony"
"2087","Acer"
"2088","Acer"
"2089","Sony"
"2090","Sony"
"2091","Acer"
"2092","Acer"
"2093","Sony"
"2094","Sony"
"2095","Sony"
"2096","Sony"
"2097","Acer"
"2098","Sony"
"2099","Sony"
"2100","Sony"
"2101","Sony"
"2102","Sony"
"2103","Sony"
"2104","Sony"
"2105","Acer"
"2106","Sony"
"2107","Sony"
"2108","Acer"
"2109","Acer"
"2110","Acer"
"2111","Sony"
"2112","Sony"
"2113","Sony"
"2114","Acer"
"2115","Sony"
"2116","Acer"
"2117","Sony"
"2118","Acer"
"2119","Sony"
"2120","Sony"
"2121","Sony"
"2122","Sony"
"2123","Acer"
"2124","Acer"
"2125","Sony"
"2126","Acer"
"2127","Sony"
"2128","Acer"
"2129","Sony"
"2130","Sony"
"2131","Sony"
"2132","Sony"
"2133","Acer"
"2134","Sony"
"2135","Sony"
"2136","Sony"
"2137","Sony"
"2138","Acer"
"2139","Acer"
"2140","Sony"
"2141","Acer"
"2142","Sony"
"2143","Acer"
"2144","Acer"
"2145","Sony"
"2146","Sony"
"2147","Acer"
"2148","Sony"
"2149","Acer"
"2150","Sony"
"2151","Sony"
"2152","Sony"
"2153","Sony"
"2154","Sony"
"2155","Sony"
"2156","Acer"
"2157","Acer"
"2158","Acer"
"2159","Sony"
"2160","Acer"
"2161","Acer"
"2162","Acer"
"2163","Sony"
"2164","Sony"
"2165","Acer"
"2166","Sony"
"2167","Acer"
"2168","Acer"
"2169","Acer"
"2170","Sony"
"2171","Acer"
"2172","Sony"
"2173","Sony"
"2174","Sony"
"2175","Sony"
"2176","Sony"
"2177","Acer"
"2178","Sony"
"2179","Sony"
"2180","Sony"
"2181","Sony"
"2182","Sony"
"2183","Sony"
"2184","Sony"
"2185","Sony"
"2186","Sony"
"2187","Acer"
"2188","Acer"
"2189","Acer"
"2190","Sony"
"2191","Acer"
"2192","Acer"
"2193","Acer"
"2194","Acer"
"2195","Acer"
"2196","Sony"
"2197","Sony"
"2198","Acer"
"2199","Sony"
"2200","Sony"
"2201","Sony"
"2202","Sony"
"2203","Sony"
"2204","Sony"
"2205","Sony"
"2206","Acer"
"2207","Sony"
"2208","Sony"
"2209","Sony"
"2210","Acer"
"2211","Acer"
"2212","Sony"
"2213","Sony"
"2214","Acer"
"2215","Sony"
"2216","Sony"
"2217","Acer"
"2218","Sony"
"2219","Sony"
"2220","Sony"
"2221","Acer"
"2222","Sony"
"2223","Acer"
"2224","Sony"
"2225","Sony"
"2226","Acer"
"2227","Sony"
"2228","Acer"
"2229","Sony"
"2230","Sony"
"2231","Acer"
"2232","Acer"
"2233","Sony"
"2234","Sony"
"2235","Sony"
"2236","Sony"
"2237","Acer"
"2238","Sony"
"2239","Sony"
"2240","Sony"
"2241","Acer"
"2242","Sony"
"2243","Sony"
"2244","Acer"
"2245","Sony"
"2246","Sony"
"2247","Acer"
"2248","Acer"
"2249","Sony"
"2250","Sony"
"2251","Sony"
"2252","Sony"
"2253","Acer"
"2254","Acer"
"2255","Sony"
"2256","Sony"
"2257","Acer"
"2258","Sony"
"2259","Sony"
"2260","Acer"
"2261","Sony"
"2262","Sony"
"2263","Sony"
"2264","Sony"
"2265","Sony"
"2266","Acer"
"2267","Acer"
"2268","Sony"
"2269","Acer"
"2270","Acer"
"2271","Sony"
"2272","Sony"
"2273","Sony"
"2274","Sony"
"2275","Sony"
"2276","Sony"
"2277","Acer"
"2278","Acer"
"2279","Acer"
"2280","Sony"
"2281","Acer"
"2282","Acer"
"2283","Sony"
"2284","Acer"
"2285","Sony"
"2286","Sony"
"2287","Sony"
"2288","Sony"
"2289","Acer"
"2290","Acer"
"2291","Sony"
"2292","Acer"
"2293","Sony"
"2294","Sony"
"2295","Acer"
"2296","Acer"
"2297","Sony"
"2298","Acer"
"2299","Sony"
"2300","Sony"
"2301","Sony"
"2302","Sony"
"2303","Acer"
"2304","Sony"
"2305","Acer"
"2306","Sony"
"2307","Acer"
"2308","Acer"
"2309","Sony"
"2310","Sony"
"2311","Acer"
"2312","Sony"
"2313","Sony"
"2314","Sony"
"2315","Sony"
"2316","Acer"
"2317","Sony"
"2318","Sony"
"2319","Sony"
"2320","Sony"
"2321","Sony"
"2322","Acer"
"2323","Sony"
"2324","Acer"
"2325","Acer"
"2326","Acer"
"2327","Acer"
"2328","Sony"
"2329","Sony"
"2330","Acer"
"2331","Sony"
"2332","Acer"
"2333","Acer"
"2334","Sony"
"2335","Acer"
"2336","Sony"
"2337","Acer"
"2338","Acer"
"2339","Acer"
"2340","Sony"
"2341","Acer"
"2342","Sony"
"2343","Sony"
"2344","Sony"
"2345","Sony"
"2346","Sony"
"2347","Acer"
"2348","Sony"
"2349","Acer"
"2350","Sony"
"2351","Sony"
"2352","Acer"
"2353","Sony"
"2354","Sony"
"2355","Acer"
"2356","Acer"
"2357","Sony"
"2358","Sony"
"2359","Sony"
"2360","Sony"
"2361","Sony"
"2362","Acer"
"2363","Acer"
"2364","Acer"
"2365","Acer"
"2366","Sony"
"2367","Acer"
"2368","Acer"
"2369","Sony"
"2370","Sony"
"2371","Sony"
"2372","Acer"
"2373","Sony"
"2374","Acer"
"2375","Sony"
"2376","Sony"
"2377","Sony"
"2378","Acer"
"2379","Acer"
"2380","Acer"
"2381","Acer"
"2382","Acer"
"2383","Sony"
"2384","Sony"
"2385","Acer"
"2386","Acer"
"2387","Acer"
"2388","Acer"
"2389","Acer"
"2390","Acer"
"2391","Acer"
"2392","Acer"
"2393","Sony"
"2394","Sony"
"2395","Acer"
"2396","Sony"
"2397","Acer"
"2398","Sony"
"2399","Sony"
"2400","Sony"
"2401","Sony"
"2402","Sony"
"2403","Acer"
"2404","Acer"
"2405","Sony"
"2406","Sony"
"2407","Acer"
"2408","Sony"
"2409","Acer"
"2410","Sony"
"2411","Acer"
"2412","Acer"
"2413","Sony"
"2414","Acer"
"2415","Sony"
"2416","Acer"
"2417","Sony"
"2418","Sony"
"2419","Sony"
"2420","Acer"
"2421","Sony"
"2422","Acer"
"2423","Acer"
"2424","Sony"
"2425","Sony"
"2426","Acer"
"2427","Sony"
"2428","Sony"
"2429","Sony"
"2430","Sony"
"2431","Sony"
"2432","Acer"
"2433","Sony"
"2434","Sony"
"2435","Sony"
"2436","Acer"
"2437","Acer"
"2438","Sony"
"2439","Acer"
"2440","Acer"
"2441","Sony"
"2442","Sony"
"2443","Acer"
"2444","Acer"
"2445","Sony"
"2446","Sony"
"2447","Sony"
"2448","Sony"
"2449","Sony"
"2450","Sony"
"2451","Acer"
"2452","Acer"
"2453","Acer"
"2454","Sony"
"2455","Acer"
"2456","Sony"
"2457","Sony"
"2458","Sony"
"2459","Sony"
"2460","Acer"
"2461","Sony"
"2462","Sony"
"2463","Sony"
"2464","Sony"
"2465","Sony"
"2466","Sony"
"2467","Sony"
"2468","Sony"
"2469","Acer"
"2470","Sony"
"2471","Acer"
"2472","Sony"
"2473","Acer"
"2474","Sony"
"2475","Sony"
"2476","Acer"
"2477","Sony"
"2478","Sony"
"2479","Sony"
"2480","Acer"
"2481","Sony"
"2482","Acer"
"2483","Sony"
"2484","Sony"
"2485","Sony"
"2486","Sony"
"2487","Sony"
"2488","Sony"
"2489","Acer"
"2490","Sony"
"2491","Sony"
"2492","Sony"
"2493","Acer"
"2494","Acer"
"2495","Acer"
"2496","Acer"
"2497","Acer"
"2498","Acer"
"2499","Sony"
"2500","Sony"
"2501","Sony"
"2502","Sony"
"2503","Acer"
"2504","Sony"
"2505","Sony"
"2506","Acer"
"2507","Sony"
"2508","Sony"
"2509","Sony"
"2510","Sony"
"2511","Acer"
"2512","Acer"
"2513","Acer"
"2514","Sony"
"2515","Sony"
"2516","Sony"
"2517","Acer"
"2518","Acer"
"2519","Acer"
"2520","Sony"
"2521","Sony"
"2522","Sony"
"2523","Acer"
"2524","Acer"
"2525","Acer"
"2526","Acer"
"2527","Sony"
"2528","Acer"
"2529","Sony"
"2530","Acer"
"2531","Acer"
"2532","Acer"
"2533","Sony"
"2534","Sony"
"2535","Sony"
"2536","Sony"
"2537","Acer"
"2538","Sony"
"2539","Sony"
"2540","Sony"
"2541","Acer"
"2542","Sony"
"2543","Acer"
"2544","Sony"
"2545","Sony"
"2546","Sony"
"2547","Sony"
"2548","Acer"
"2549","Acer"
"2550","Acer"
"2551","Sony"
"2552","Sony"
"2553","Sony"
"2554","Sony"
"2555","Sony"
"2556","Sony"
"2557","Sony"
"2558","Sony"
"2559","Acer"
"2560","Acer"
"2561","Sony"
"2562","Sony"
"2563","Acer"
"2564","Acer"
"2565","Sony"
"2566","Sony"
"2567","Sony"
"2568","Acer"
"2569","Sony"
"2570","Sony"
"2571","Sony"
"2572","Sony"
"2573","Sony"
"2574","Sony"
"2575","Sony"
"2576","Sony"
"2577","Acer"
"2578","Sony"
"2579","Sony"
"2580","Sony"
"2581","Sony"
"2582","Acer"
"2583","Acer"
"2584","Sony"
"2585","Acer"
"2586","Sony"
"2587","Acer"
"2588","Sony"
"2589","Sony"
"2590","Sony"
"2591","Sony"
"2592","Acer"
"2593","Sony"
"2594","Sony"
"2595","Sony"
"2596","Acer"
"2597","Sony"
"2598","Sony"
"2599","Sony"
"2600","Sony"
"2601","Sony"
"2602","Sony"
"2603","Sony"
"2604","Sony"
"2605","Sony"
"2606","Acer"
"2607","Acer"
"2608","Acer"
"2609","Acer"
"2610","Sony"
"2611","Sony"
"2612","Sony"
"2613","Sony"
"2614","Sony"
"2615","Sony"
"2616","Sony"
"2617","Acer"
"2618","Sony"
"2619","Sony"
"2620","Acer"
"2621","Sony"
"2622","Acer"
"2623","Sony"
"2624","Sony"
"2625","Sony"
"2626","Sony"
"2627","Sony"
"2628","Sony"
"2629","Sony"
"2630","Sony"
"2631","Acer"
"2632","Acer"
"2633","Sony"
"2634","Acer"
"2635","Acer"
"2636","Sony"
"2637","Acer"
"2638","Sony"
"2639","Acer"
"2640","Sony"
"2641","Sony"
"2642","Acer"
"2643","Sony"
"2644","Acer"
"2645","Acer"
"2646","Acer"
"2647","Sony"
"2648","Sony"
"2649","Acer"
"2650","Sony"
"2651","Sony"
"2652","Acer"
"2653","Sony"
"2654","Sony"
"2655","Sony"
"2656","Sony"
"2657","Sony"
"2658","Sony"
"2659","Sony"
"2660","Acer"
"2661","Acer"
"2662","Sony"
"2663","Sony"
"2664","Acer"
"2665","Sony"
"2666","Sony"
"2667","Sony"
"2668","Sony"
"2669","Sony"
"2670","Acer"
"2671","Sony"
"2672","Sony"
"2673","Sony"
"2674","Acer"
"2675","Sony"
"2676","Sony"
"2677","Acer"
"2678","Sony"
"2679","Sony"
"2680","Acer"
"2681","Sony"
"2682","Sony"
"2683","Sony"
"2684","Acer"
"2685","Acer"
"2686","Acer"
"2687","Sony"
"2688","Sony"
"2689","Sony"
"2690","Sony"
"2691","Acer"
"2692","Acer"
"2693","Sony"
"2694","Sony"
"2695","Sony"
"2696","Sony"
"2697","Sony"
"2698","Sony"
"2699","Sony"
"2700","Sony"
"2701","Sony"
"2702","Acer"
"2703","Sony"
"2704","Acer"
"2705","Sony"
"2706","Acer"
"2707","Acer"
"2708","Acer"
"2709","Sony"
"2710","Sony"
"2711","Sony"
"2712","Acer"
"2713","Acer"
"2714","Sony"
"2715","Acer"
"2716","Sony"
"2717","Sony"
"2718","Acer"
"2719","Sony"
"2720","Sony"
"2721","Sony"
"2722","Sony"
"2723","Acer"
"2724","Acer"
"2725","Sony"
"2726","Acer"
"2727","Acer"
"2728","Acer"
"2729","Acer"
"2730","Sony"
"2731","Acer"
"2732","Sony"
"2733","Acer"
"2734","Sony"
"2735","Sony"
"2736","Sony"
"2737","Sony"
"2738","Acer"
"2739","Sony"
"2740","Acer"
"2741","Sony"
"2742","Sony"
"2743","Sony"
"2744","Acer"
"2745","Sony"
"2746","Sony"
"2747","Sony"
"2748","Sony"
"2749","Acer"
"2750","Sony"
"2751","Sony"
"2752","Sony"
"2753","Sony"
"2754","Acer"
"2755","Sony"
"2756","Acer"
"2757","Sony"
"2758","Sony"
"2759","Acer"
"2760","Sony"
"2761","Acer"
"2762","Sony"
"2763","Acer"
"2764","Acer"
"2765","Acer"
"2766","Sony"
"2767","Sony"
"2768","Sony"
"2769","Acer"
"2770","Sony"
"2771","Sony"
"2772","Sony"
"2773","Sony"
"2774","Sony"
"2775","Sony"
"2776","Sony"
"2777","Sony"
"2778","Acer"
"2779","Acer"
"2780","Sony"
"2781","Acer"
"2782","Sony"
"2783","Sony"
"2784","Acer"
"2785","Acer"
"2786","Acer"
"2787","Sony"
"2788","Acer"
"2789","Sony"
"2790","Acer"
"2791","Sony"
"2792","Sony"
"2793","Acer"
"2794","Acer"
"2795","Acer"
"2796","Sony"
"2797","Acer"
"2798","Sony"
"2799","Sony"
"2800","Sony"
"2801","Sony"
"2802","Sony"
"2803","Sony"
"2804","Sony"
"2805","Sony"
"2806","Sony"
"2807","Sony"
"2808","Sony"
"2809","Acer"
"2810","Sony"
"2811","Sony"
"2812","Sony"
"2813","Sony"
"2814","Acer"
"2815","Sony"
"2816","Acer"
"2817","Sony"
"2818","Acer"
"2819","Sony"
"2820","Acer"
"2821","Sony"
"2822","Sony"
"2823","Sony"
"2824","Sony"
"2825","Sony"
"2826","Acer"
"2827","Sony"
"2828","Acer"
"2829","Sony"
"2830","Sony"
"2831","Sony"
"2832","Sony"
"2833","Sony"
"2834","Sony"
"2835","Sony"
"2836","Acer"
"2837","Acer"
"2838","Sony"
"2839","Acer"
"2840","Acer"
"2841","Sony"
"2842","Sony"
"2843","Sony"
"2844","Acer"
"2845","Sony"
"2846","Sony"
"2847","Acer"
"2848","Acer"
"2849","Sony"
"2850","Sony"
"2851","Sony"
"2852","Sony"
"2853","Acer"
"2854","Acer"
"2855","Acer"
"2856","Acer"
"2857","Acer"
"2858","Acer"
"2859","Acer"
"2860","Acer"
"2861","Sony"
"2862","Sony"
"2863","Acer"
"2864","Sony"
"2865","Sony"
"2866","Acer"
"2867","Acer"
"2868","Acer"
"2869","Sony"
"2870","Sony"
"2871","Sony"
"2872","Sony"
"2873","Acer"
"2874","Acer"
"2875","Sony"
"2876","Acer"
"2877","Sony"
"2878","Sony"
"2879","Sony"
"2880","Sony"
"2881","Sony"
"2882","Acer"
"2883","Acer"
"2884","Sony"
"2885","Acer"
"2886","Sony"
"2887","Sony"
"2888","Sony"
"2889","Sony"
"2890","Sony"
"2891","Sony"
"2892","Sony"
"2893","Sony"
"2894","Sony"
"2895","Sony"
"2896","Acer"
"2897","Sony"
"2898","Sony"
"2899","Acer"
"2900","Sony"
"2901","Acer"
"2902","Sony"
"2903","Sony"
"2904","Sony"
"2905","Acer"
"2906","Sony"
"2907","Acer"
"2908","Sony"
"2909","Sony"
"2910","Sony"
"2911","Acer"
"2912","Sony"
"2913","Sony"
"2914","Sony"
"2915","Acer"
"2916","Sony"
"2917","Acer"
"2918","Sony"
"2919","Acer"
"2920","Sony"
"2921","Acer"
"2922","Acer"
"2923","Sony"
"2924","Sony"
"2925","Sony"
"2926","Sony"
"2927","Sony"
"2928","Acer"
"2929","Acer"
"2930","Sony"
"2931","Sony"
"2932","Acer"
"2933","Sony"
"2934","Sony"
"2935","Sony"
"2936","Sony"
"2937","Acer"
"2938","Acer"
"2939","Acer"
"2940","Acer"
"2941","Sony"
"2942","Sony"
"2943","Acer"
"2944","Sony"
"2945","Acer"
"2946","Sony"
"2947","Sony"
"2948","Sony"
"2949","Sony"
"2950","Sony"
"2951","Acer"
"2952","Acer"
"2953","Acer"
"2954","Sony"
"2955","Sony"
"2956","Sony"
"2957","Sony"
"2958","Acer"
"2959","Acer"
"2960","Sony"
"2961","Acer"
"2962","Acer"
"2963","Acer"
"2964","Acer"
"2965","Sony"
"2966","Sony"
"2967","Sony"
"2968","Sony"
"2969","Sony"
"2970","Sony"
"2971","Sony"
"2972","Sony"
"2973","Sony"
"2974","Sony"
"2975","Acer"
"2976","Sony"
"2977","Acer"
"2978","Acer"
"2979","Sony"
"2980","Acer"
"2981","Sony"
"2982","Acer"
"2983","Sony"
"2984","Sony"
"2985","Acer"
"2986","Sony"
"2987","Sony"
"2988","Sony"
"2989","Sony"
"2990","Sony"
"2991","Sony"
"2992","Acer"
"2993","Acer"
"2994","Acer"
"2995","Sony"
"2996","Sony"
"2997","Sony"
"2998","Sony"
"2999","Acer"
"3000","Sony"
"3001","Acer"
"3002","Sony"
"3003","Acer"
"3004","Sony"
"3005","Sony"
"3006","Sony"
"3007","Sony"
"3008","Sony"
"3009","Acer"
"3010","Sony"
"3011","Sony"
"3012","Sony"
"3013","Acer"
"3014","Sony"
"3015","Sony"
"3016","Sony"
"3017","Acer"
"3018","Sony"
"3019","Acer"
"3020","Sony"
"3021","Sony"
"3022","Acer"
"3023","Sony"
"3024","Sony"
"3025","Sony"
"3026","Sony"
"3027","Sony"
"3028","Sony"
"3029","Acer"
"3030","Sony"
"3031","Sony"
"3032","Sony"
"3033","Sony"
"3034","Sony"
"3035","Sony"
"3036","Acer"
"3037","Sony"
"3038","Acer"
"3039","Sony"
"3040","Sony"
"3041","Sony"
"3042","Sony"
"3043","Sony"
"3044","Acer"
"3045","Sony"
"3046","Acer"
"3047","Sony"
"3048","Sony"
"3049","Acer"
"3050","Sony"
"3051","Sony"
"3052","Acer"
"3053","Sony"
"3054","Sony"
"3055","Sony"
"3056","Sony"
"3057","Sony"
"3058","Acer"
"3059","Sony"
"3060","Sony"
"3061","Acer"
"3062","Acer"
"3063","Sony"
"3064","Sony"
"3065","Sony"
"3066","Acer"
"3067","Acer"
"3068","Acer"
"3069","Acer"
"3070","Sony"
"3071","Sony"
"3072","Sony"
"3073","Sony"
"3074","Acer"
"3075","Sony"
"3076","Sony"
"3077","Acer"
"3078","Acer"
"3079","Sony"
"3080","Sony"
"3081","Sony"
"3082","Acer"
"3083","Sony"
"3084","Sony"
"3085","Acer"
"3086","Sony"
"3087","Sony"
"3088","Sony"
"3089","Acer"
"3090","Sony"
"3091","Sony"
"3092","Sony"
"3093","Sony"
"3094","Sony"
"3095","Sony"
"3096","Acer"
"3097","Sony"
"3098","Sony"
"3099","Sony"
"3100","Acer"
"3101","Acer"
"3102","Sony"
"3103","Sony"
"3104","Sony"
"3105","Sony"
"3106","Sony"
"3107","Sony"
"3108","Acer"
"3109","Sony"
"3110","Sony"
"3111","Sony"
"3112","Acer"
"3113","Sony"
"3114","Sony"
"3115","Sony"
"3116","Sony"
"3117","Acer"
"3118","Sony"
"3119","Acer"
"3120","Sony"
"3121","Sony"
"3122","Acer"
"3123","Acer"
"3124","Acer"
"3125","Acer"
"3126","Acer"
"3127","Sony"
"3128","Acer"
"3129","Sony"
"3130","Acer"
"3131","Acer"
"3132","Acer"
"3133","Sony"
"3134","Acer"
"3135","Sony"
"3136","Sony"
"3137","Sony"
"3138","Sony"
"3139","Acer"
"3140","Acer"
"3141","Sony"
"3142","Sony"
"3143","Acer"
"3144","Sony"
"3145","Acer"
"3146","Acer"
"3147","Sony"
"3148","Acer"
"3149","Sony"
"3150","Sony"
"3151","Acer"
"3152","Sony"
"3153","Sony"
"3154","Acer"
"3155","Acer"
"3156","Sony"
"3157","Sony"
"3158","Acer"
"3159","Sony"
"3160","Sony"
"3161","Acer"
"3162","Acer"
"3163","Acer"
"3164","Acer"
"3165","Sony"
"3166","Acer"
"3167","Sony"
"3168","Acer"
"3169","Sony"
"3170","Sony"
"3171","Sony"
"3172","Acer"
"3173","Acer"
"3174","Acer"
"3175","Acer"
"3176","Acer"
"3177","Sony"
"3178","Sony"
"3179","Sony"
"3180","Acer"
"3181","Sony"
"3182","Acer"
"3183","Acer"
"3184","Sony"
"3185","Sony"
"3186","Acer"
"3187","Sony"
"3188","Acer"
"3189","Sony"
"3190","Sony"
"3191","Acer"
"3192","Acer"
"3193","Sony"
"3194","Sony"
"3195","Sony"
"3196","Acer"
"3197","Sony"
"3198","Sony"
"3199","Acer"
"3200","Sony"
"3201","Sony"
"3202","Acer"
"3203","Sony"
"3204","Acer"
"3205","Acer"
"3206","Sony"
"3207","Sony"
"3208","Sony"
"3209","Acer"
"3210","Sony"
"3211","Acer"
"3212","Sony"
"3213","Acer"
"3214","Sony"
"3215","Sony"
"3216","Sony"
"3217","Acer"
"3218","Sony"
"3219","Acer"
"3220","Sony"
